label	cutoff	tp	tn	fp	fn	sensitivity	specificity	ppv	npv	fdr	accuracy	mcc	f1score	ref	dataset_filter	region	seed	method	tool
0.03	0.03	12782	37125800	2440	6880	0.650086	0.999934	0.839706	0.999815	0.839706	0.999749	0.738719	0.732829	rdp	marine	bact_v4	93	de_novo	mothur
0.03	0.03	12614	37126000	2273	7048	0.641542	0.999939	0.847316	0.99981	0.847316	0.999749	0.737167	0.730209	rdp	marine	bact_v4	94	de_novo	mothur
0.03	0.03	12814	37125700	2511	6848	0.651714	0.999932	0.83615	0.999816	0.83615	0.999748	0.738074	0.732501	rdp	marine	bact_v4	95	de_novo	mothur
0.03	0.03	12762	37125700	2504	6900	0.649069	0.999933	0.835975	0.999814	0.835975	0.999747	0.736498	0.73076	rdp	marine	bact_v4	96	de_novo	mothur
0.03	0.03	12813	37125700	2536	6849	0.651663	0.999932	0.834778	0.999816	0.834778	0.999747	0.737439	0.731941	rdp	marine	bact_v4	97	de_novo	mothur
0.03	0.03	12835	37125700	2541	6827	0.652782	0.999932	0.834742	0.999816	0.834742	0.999748	0.738057	0.732633	rdp	marine	bact_v4	98	de_novo	mothur
0.03	0.03	12715	37125900	2370	6947	0.646679	0.999936	0.84289	0.999813	0.84289	0.999749	0.738177	0.731862	rdp	marine	bact_v4	99	de_novo	mothur
0.03	0.03	12691	37125900	2352	6971	0.645458	0.999937	0.843648	0.999812	0.843648	0.999749	0.737811	0.731364	rdp	marine	bact_v4	100	de_novo	mothur
0.03	0.03	237845	5492090000	52081	135415	0.63721	0.999991	0.820365	0.999975	0.820365	0.999966	0.722994	0.71728	gg	marine	bact_v4	1	de_novo	mothur
0.03	0.03	238188	5492090000	52685	135072	0.638129	0.99999	0.818873	0.999975	0.818873	0.999966	0.722857	0.71729	gg	marine	bact_v4	2	de_novo	mothur
0.03	0.03	237902	5492090000	52505	135358	0.637363	0.99999	0.819202	0.999975	0.819202	0.999966	0.722569	0.716932	gg	marine	bact_v4	3	de_novo	mothur
0.03	0.03	238673	5492090000	53159	134587	0.639428	0.99999	0.817844	0.999975	0.817844	0.999966	0.723138	0.717714	gg	marine	bact_v4	4	de_novo	mothur
0.03	0.03	238163	5492090000	52432	135097	0.638062	0.99999	0.81957	0.999975	0.81957	0.999966	0.723127	0.717515	gg	marine	bact_v4	5	de_novo	mothur
0.03	0.03	237815	5492090000	52004	135445	0.63713	0.999991	0.820564	0.999975	0.820564	0.999966	0.723037	0.717305	gg	marine	bact_v4	6	de_novo	mothur
0.03	0.03	238898	5492090000	53157	134362	0.640031	0.99999	0.81799	0.999976	0.81799	0.999966	0.723544	0.71815	gg	marine	bact_v4	7	de_novo	mothur
0.03	0.03	238579	5492090000	52799	134681	0.639176	0.99999	0.818796	0.999975	0.818796	0.999966	0.723416	0.717922	gg	marine	bact_v4	8	de_novo	mothur
0.03	0.03	238151	5492090000	52176	135109	0.63803	0.99999	0.820285	0.999975	0.820285	0.999966	0.723425	0.717769	gg	marine	bact_v4	9	de_novo	mothur
0.03	0.03	238646	5492090000	53177	134614	0.639356	0.99999	0.817777	0.999975	0.817777	0.999966	0.723068	0.717643	gg	marine	bact_v4	10	de_novo	mothur
0.03	0.03	238174	5492090000	52225	135086	0.638091	0.99999	0.820161	0.999975	0.820161	0.999966	0.723405	0.71776	gg	marine	bact_v4	11	de_novo	mothur
0.03	0.03	237574	5492090000	51982	135686	0.636484	0.999991	0.820477	0.999975	0.820477	0.999966	0.722632	0.716863	gg	marine	bact_v4	12	de_novo	mothur
0.03	0.03	238456	5492090000	52683	134804	0.638847	0.99999	0.819045	0.999975	0.819045	0.999966	0.72334	0.71781	gg	marine	bact_v4	13	de_novo	mothur
0.03	0.03	238488	5492090000	52539	134772	0.638933	0.99999	0.81947	0.999975	0.81947	0.999966	0.723576	0.718027	gg	marine	bact_v4	14	de_novo	mothur
0.03	0.03	237627	5492090000	52127	135633	0.636626	0.999991	0.820099	0.999975	0.820099	0.999966	0.722546	0.716808	gg	marine	bact_v4	15	de_novo	mothur
0.03	0.03	238480	5492090000	52619	134780	0.638911	0.99999	0.81924	0.999975	0.81924	0.999966	0.723463	0.717925	gg	marine	bact_v4	16	de_novo	mothur
0.03	0.03	237466	5492090000	52340	135794	0.636195	0.99999	0.819396	0.999975	0.819396	0.999966	0.721992	0.716267	gg	marine	bact_v4	17	de_novo	mothur
0.03	0.03	238606	5492090000	53133	134654	0.639249	0.99999	0.817875	0.999975	0.817875	0.999966	0.72305	0.717613	gg	marine	bact_v4	18	de_novo	mothur
0.03	0.03	238231	5492090000	52201	135029	0.638244	0.99999	0.820264	0.999975	0.820264	0.999966	0.723537	0.717896	gg	marine	bact_v4	19	de_novo	mothur
0.03	0.03	237820	5492090000	52054	135440	0.637143	0.999991	0.820425	0.999975	0.820425	0.999966	0.722983	0.717261	gg	marine	bact_v4	20	de_novo	mothur
0.03	0.03	238075	5492090000	52476	135185	0.637826	0.99999	0.819391	0.999975	0.819391	0.999966	0.722915	0.717298	gg	marine	bact_v4	21	de_novo	mothur
0.03	0.03	238526	5492090000	52676	134734	0.639034	0.99999	0.819108	0.999975	0.819108	0.999966	0.723474	0.717952	gg	marine	bact_v4	22	de_novo	mothur
0.03	0.03	237772	5492090000	52048	135488	0.637014	0.999991	0.820413	0.999975	0.820413	0.999966	0.722905	0.717174	gg	marine	bact_v4	23	de_novo	mothur
0.03	0.03	238201	5492090000	52425	135059	0.638164	0.99999	0.819614	0.999975	0.819614	0.999966	0.723204	0.717596	gg	marine	bact_v4	24	de_novo	mothur
0.03	0.03	238176	5492090000	52200	135084	0.638097	0.99999	0.820233	0.999975	0.820233	0.999966	0.723439	0.717791	gg	marine	bact_v4	25	de_novo	mothur
0.03	0.03	238606	5492090000	52719	134654	0.639249	0.99999	0.819037	0.999975	0.819037	0.999966	0.723564	0.71806	gg	marine	bact_v4	26	de_novo	mothur
0.03	0.03	238171	5492090000	52258	135089	0.638083	0.99999	0.820066	0.999975	0.820066	0.999966	0.723358	0.717719	gg	marine	bact_v4	27	de_novo	mothur
0.03	0.03	238369	5492090000	52743	134891	0.638614	0.99999	0.818822	0.999975	0.818822	0.999966	0.72311	0.717577	gg	marine	bact_v4	28	de_novo	mothur
0.03	0.03	238053	5492090000	52216	135207	0.637767	0.99999	0.820112	0.999975	0.820112	0.999966	0.723199	0.717536	gg	marine	bact_v4	29	de_novo	mothur
0.03	0.03	237577	5492090000	51700	135683	0.636492	0.999991	0.821279	0.999975	0.821279	0.999966	0.722989	0.717174	gg	marine	bact_v4	30	de_novo	mothur
0.03	0.03	238311	5492090000	52760	134949	0.638458	0.99999	0.818738	0.999975	0.818738	0.999966	0.722985	0.717447	gg	marine	bact_v4	31	de_novo	mothur
0.03	0.03	238322	5492090000	52563	134938	0.63848799999999994	0.99999	0.8193	0.999975	0.8193	0.999966	0.723249	0.717681	gg	marine	bact_v4	32	de_novo	mothur
0.03	0.03	237271	5492090000	51855	135989	0.635672	0.999991	0.820649	0.999975	0.820649	0.999966	0.722247	0.716413	gg	marine	bact_v4	33	de_novo	mothur
0.03	0.03	237489	5492090000	52031	135771	0.636256	0.999991	0.820285	0.999975	0.820285	0.999966	0.722418	0.716645	gg	marine	bact_v4	34	de_novo	mothur
0.03	0.03	238687	5492090000	52714	134573	0.639466	0.99999	0.819102	0.999975	0.819102	0.999966	0.723715	0.718222	gg	marine	bact_v4	35	de_novo	mothur
0.03	0.03	237968	5492090000	52470	135292	0.63754	0.99999	0.819342	0.999975	0.819342	0.999966	0.72273	0.717097	gg	marine	bact_v4	36	de_novo	mothur
0.03	0.03	238475	5492090000	52475	134785	0.638898	0.99999	0.819643	0.999975	0.819643	0.999966	0.723633	0.718071	gg	marine	bact_v4	37	de_novo	mothur
0.03	0.03	238152	5492090000	52235	135108	0.638032	0.99999	0.820119	0.999975	0.820119	0.999966	0.723353	0.717707	gg	marine	bact_v4	38	de_novo	mothur
0.03	0.03	238037	5492090000	52143	135223	0.637724	0.999991	0.820308	0.999975	0.820308	0.999966	0.723261	0.717584	gg	marine	bact_v4	39	de_novo	mothur
0.03	0.03	238727	5492090000	53171	134533	0.639573	0.99999	0.817844	0.999976	0.817844	0.999966	0.72322	0.717805	gg	marine	bact_v4	40	de_novo	mothur
0.03	0.03	238196	5492090000	52257	135064	0.63815	0.99999	0.820084	0.999975	0.820084	0.999966	0.723404	0.717768	gg	marine	bact_v4	41	de_novo	mothur
0.03	0.03	239170	5492090000	53217	134090	0.64076	0.99999	0.817991	0.999976	0.817991	0.999966	0.723956	0.718609	gg	marine	bact_v4	42	de_novo	mothur
0.03	0.03	238393	5492090000	52411	134867	0.638678	0.99999	0.819772	0.999975	0.819772	0.999966	0.723565	0.717982	gg	marine	bact_v4	43	de_novo	mothur
0.03	0.03	237953	5492090000	51863	135307	0.637499	0.999991	0.821049	0.999975	0.821049	0.999966	0.72346	0.717725	gg	marine	bact_v4	44	de_novo	mothur
0.03	0.03	237830	5492090000	52262	135430	0.63717	0.99999	0.819843	0.999975	0.819843	0.999966	0.722742	0.717055	gg	marine	bact_v4	45	de_novo	mothur
0.03	0.03	239015	5492090000	53603	134245	0.640345	0.99999	0.816816	0.999976	0.816816	0.999966	0.723201	0.717894	gg	marine	bact_v4	46	de_novo	mothur
0.03	0.03	237872	5492090000	51995	135388	0.637282	0.999991	0.820625	0.999975	0.820625	0.999966	0.72315	0.717425	gg	marine	bact_v4	47	de_novo	mothur
0.03	0.03	238190	5492090000	52244	135070	0.638134	0.99999	0.820117	0.999975	0.820117	0.999966	0.72341	0.717771	gg	marine	bact_v4	48	de_novo	mothur
0.03	0.03	238978	5492090000	53309	134282	0.640245	0.99999	0.817614	0.999976	0.817614	0.999966	0.723499	0.71814	gg	marine	bact_v4	49	de_novo	mothur
0.03	0.03	238341	5492090000	52371	134919	0.638539	0.99999	0.819853	0.999975	0.819853	0.999966	0.723522	0.717925	gg	marine	bact_v4	50	de_novo	mothur
0.03	0.03	238656	5492090000	53323	134604	0.639383	0.99999	0.817374	0.999975	0.817374	0.999966	0.722905	0.717505	gg	marine	bact_v4	51	de_novo	mothur
0.03	0.03	237530	5492090000	51712	135730	0.636366	0.999991	0.821215	0.999975	0.821215	0.999966	0.72289	0.71707	gg	marine	bact_v4	52	de_novo	mothur
0.03	0.03	238258	5492090000	52561	135002	0.638316	0.99999	0.819266	0.999975	0.819266	0.999966	0.723137	0.717559	gg	marine	bact_v4	53	de_novo	mothur
0.03	0.03	237251	5492090000	51613	136009	0.635619	0.999991	0.821324	0.999975	0.821324	0.999966	0.722513	0.716636	gg	marine	bact_v4	54	de_novo	mothur
0.03	0.03	239166	5492090000	53908	134094	0.640749	0.99999	0.81606	0.999976	0.81606	0.999966	0.723095	0.717856	gg	marine	bact_v4	55	de_novo	mothur
0.03	0.03	237907	5492090000	52752	135353	0.637376	0.99999	0.818509	0.999975	0.818509	0.999966	0.72227	0.716675	gg	marine	bact_v4	56	de_novo	mothur
0.03	0.03	237655	5492090000	51690	135605	0.636701	0.999991	0.821355	0.999975	0.821355	0.999966	0.723142	0.717335	gg	marine	bact_v4	57	de_novo	mothur
0.03	0.03	238980	5492090000	53470	134280	0.640251	0.99999	0.817165	0.999976	0.817165	0.999966	0.723303	0.71797	gg	marine	bact_v4	58	de_novo	mothur
0.03	0.03	238730	5492090000	53090	134530	0.639581	0.99999	0.818073	0.999976	0.818073	0.999966	0.723326	0.717899	gg	marine	bact_v4	59	de_novo	mothur
0.03	0.03	238073	5492090000	52206	135187	0.637821	0.99999	0.820152	0.999975	0.820152	0.999966	0.723247	0.717586	gg	marine	bact_v4	60	de_novo	mothur
0.03	0.03	237651	5492090000	51728	135609	0.63669	0.999991	0.821245	0.999975	0.821245	0.999966	0.723087	0.717286	gg	marine	bact_v4	61	de_novo	mothur
0.03	0.03	238247	5492090000	52810	135013	0.638287	0.99999	0.818558	0.999975	0.818558	0.999966	0.722808	0.717269	gg	marine	bact_v4	62	de_novo	mothur
0.03	0.03	238849	5492090000	53042	134411	0.6399	0.99999	0.818281	0.999976	0.818281	0.999966	0.723598	0.71818	gg	marine	bact_v4	63	de_novo	mothur
0.03	0.03	238467	5492090000	52721	134793	0.638876	0.99999	0.818945	0.999975	0.818945	0.999966	0.723313	0.71779	gg	marine	bact_v4	64	de_novo	mothur
0.03	0.03	238263	5492090000	52340	134997	0.63833	0.99999	0.819892	0.999975	0.819892	0.999966	0.723421	0.717808	gg	marine	bact_v4	65	de_novo	mothur
0.03	0.03	237465	5492090000	51562	135795	0.636192	0.999991	0.821601	0.999975	0.821601	0.999966	0.722961	0.717106	gg	marine	bact_v4	66	de_novo	mothur
0.03	0.03	237558	5492090000	51638	135702	0.636441	0.999991	0.821443	0.999975	0.821443	0.999966	0.723033	0.717204	gg	marine	bact_v4	67	de_novo	mothur
0.03	0.03	238820	5492090000	53317	134440	0.639822	0.99999	0.817493	0.999976	0.817493	0.999966	0.723206	0.717827	gg	marine	bact_v4	68	de_novo	mothur
0.03	0.03	238307	5492090000	52389	134953	0.638448	0.99999	0.819781	0.999975	0.819781	0.999966	0.723439	0.71784	gg	marine	bact_v4	69	de_novo	mothur
0.03	0.03	238231	5492090000	52329	135029	0.638244	0.99999	0.819903	0.999975	0.819903	0.999966	0.723377	0.717758	gg	marine	bact_v4	70	de_novo	mothur
0.03	0.03	239017	5492090000	53827	134243	0.64035	0.99999	0.816192	0.999976	0.816192	0.999966	0.722928	0.717657	gg	marine	bact_v4	71	de_novo	mothur
0.03	0.03	238362	5492090000	52518	134898	0.638595	0.99999	0.819451	0.999975	0.819451	0.999966	0.723377	0.717806	gg	marine	bact_v4	72	de_novo	mothur
0.03	0.03	238338	5492090000	52667	134922	0.638531	0.99999	0.819017	0.999975	0.819017	0.999966	0.723149	0.717599	gg	marine	bact_v4	73	de_novo	mothur
0.03	0.03	238092	5492090000	52721	135168	0.637872	0.99999	0.818712	0.999975	0.818712	0.999966	0.722641	0.717066	gg	marine	bact_v4	74	de_novo	mothur
0.03	0.03	238640	5492090000	52983	134620	0.63934	0.99999	0.818317	0.999975	0.818317	0.999966	0.723297	0.717841	gg	marine	bact_v4	75	de_novo	mothur
0.03	0.03	238682	5492090000	52987	134578	0.639452	0.99999	0.818332	0.999975	0.818332	0.999966	0.723368	0.717917	gg	marine	bact_v4	76	de_novo	mothur
0.03	0.03	238661	5492090000	52817	134599	0.639396	0.99999	0.818796	0.999975	0.818796	0.999966	0.723541	0.71806	gg	marine	bact_v4	77	de_novo	mothur
0.03	0.03	239109	5492090000	53657	134151	0.640596	0.99999	0.816724	0.999976	0.816724	0.999966	0.723303	0.718017	gg	marine	bact_v4	78	de_novo	mothur
0.03	0.03	238419	5492090000	52552	134841	0.638748	0.99999	0.819391	0.999975	0.819391	0.999966	0.723437	0.71788	gg	marine	bact_v4	79	de_novo	mothur
0.03	0.03	237769	5492090000	51844	135491	0.637006	0.999991	0.820989	0.999975	0.820989	0.999966	0.723154	0.717389	gg	marine	bact_v4	80	de_novo	mothur
0.03	0.03	237823	5492090000	52447	135437	0.637151	0.99999	0.819316	0.999975	0.819316	0.999966	0.722499	0.716842	gg	marine	bact_v4	81	de_novo	mothur
0.03	0.03	237774	5492090000	51944	135486	0.63702	0.999991	0.820708	0.999975	0.820708	0.999966	0.723038	0.717291	gg	marine	bact_v4	82	de_novo	mothur
0.03	0.03	238277	5492090000	52435	134983	0.638367	0.99999	0.819632	0.999975	0.819632	0.999966	0.723328	0.717732	gg	marine	bact_v4	83	de_novo	mothur
0.03	0.03	238709	5492090000	53219	134551	0.639525	0.99999	0.817698	0.999976	0.817698	0.999966	0.723128	0.717719	gg	marine	bact_v4	84	de_novo	mothur
0.03	0.03	237407	5492090000	51396	135853	0.636037	0.999991	0.822038	0.999975	0.822038	0.999966	0.723065	0.717173	gg	marine	bact_v4	85	de_novo	mothur
0.03	0.03	238390	5492090000	52656	134870	0.63867	0.99999	0.81908	0.999975	0.81908	0.999966	0.723255	0.717711	gg	marine	bact_v4	86	de_novo	mothur
0.03	0.03	238625	5492090000	52739	134635	0.6393	0.99999	0.818993	0.999975	0.818993	0.999966	0.723573	0.718075	gg	marine	bact_v4	87	de_novo	mothur
0.03	0.03	237738	5492090000	52012	135522	0.636923	0.999991	0.820494	0.999975	0.820494	0.999966	0.722889	0.717148	gg	marine	bact_v4	88	de_novo	mothur
0.03	0.03	238517	5492090000	53524	134743	0.63901	0.99999	0.816724	0.999975	0.816724	0.999966	0.722407	0.71702	gg	marine	bact_v4	89	de_novo	mothur
0.03	0.03	238076	5492090000	52519	135184	0.637829	0.99999	0.819271	0.999975	0.819271	0.999966	0.722863	0.717253	gg	marine	bact_v4	90	de_novo	mothur
0.03	0.03	239054	5492090000	53431	134206	0.640449	0.99999	0.817321	0.999976	0.817321	0.999966	0.723484	0.718155	gg	marine	bact_v4	91	de_novo	mothur
0.03	0.03	238860	5492090000	53237	134400	0.639929	0.99999	0.817742	0.999976	0.817742	0.999966	0.723376	0.71799	gg	marine	bact_v4	92	de_novo	mothur
0.03	0.03	238843	5492090000	53507	134417	0.639884	0.99999	0.816976	0.999976	0.816976	0.999966	0.723012	0.717667	gg	marine	bact_v4	93	de_novo	mothur
0.03	0.03	237731	5492090000	52117	135529	0.636905	0.999991	0.820192	0.999975	0.820192	0.999966	0.722745	0.71702	gg	marine	bact_v4	94	de_novo	mothur
0.03	0.03	237817	5492090000	52093	135443	0.637135	0.999991	0.820313	0.999975	0.820313	0.999966	0.722929	0.717213	gg	marine	bact_v4	95	de_novo	mothur
0.03	0.03	238957	5492090000	53340	134303	0.640189	0.99999	0.817514	0.999976	0.817514	0.999966	0.723423	0.718066	gg	marine	bact_v4	96	de_novo	mothur
0.03	0.03	237861	5492090000	52273	135399	0.637253	0.99999	0.819832	0.999975	0.819832	0.999966	0.722784	0.717103	gg	marine	bact_v4	97	de_novo	mothur
0.03	0.03	237415	5492090000	51908	135845	0.636058	0.999991	0.820588	0.999975	0.820588	0.999966	0.722439	0.716635	gg	marine	bact_v4	98	de_novo	mothur
0.03	0.03	238784	5492090000	52918	134476	0.639726	0.99999	0.818589	0.999976	0.818589	0.999966	0.723636	0.718188	gg	marine	bact_v4	99	de_novo	mothur
0.03	0.03	237617	5492090000	51587	135643	0.636599	0.999991	0.821624	0.999975	0.821624	0.999966	0.723202	0.717373	gg	marine	bact_v4	100	de_novo	mothur
0.03	0.03	171849	2949470000	33217	100681	0.630569	0.999989	0.838018	0.999966	0.838018	0.999955	0.726909	0.719642	silva	mouse	bact_v4	1	de_novo	mothur
0.03	0.03	172239	2949470000	33287	100291	0.632	0.999989	0.83804	0.999966	0.83804	0.999955	0.727743	0.720581	silva	mouse	bact_v4	2	de_novo	mothur
0.03	0.03	172398	2949470000	33656	100132	0.632584	0.999989	0.836664	0.999966	0.836664	0.999955	0.727481	0.72045	silva	mouse	bact_v4	3	de_novo	mothur
0.03	0.03	173151	2949470000	34339	99379	0.635347	0.999988	0.834503	0.999966	0.834503	0.999955	0.728126	0.721432	silva	mouse	bact_v4	4	de_novo	mothur
0.03	0.03	171618	2949470000	33222	100912	0.629721	0.999989	0.837815	0.999966	0.837815	0.999955	0.726333	0.719015	silva	mouse	bact_v4	5	de_novo	mothur
0.03	0.03	172398	2949470000	33560	100132	0.632584	0.999989	0.837054	0.999966	0.837054	0.999955	0.727651	0.720595	silva	mouse	bact_v4	6	de_novo	mothur
0.03	0.03	171792	2949470000	33159	100738	0.63036	0.999989	0.83821	0.999966	0.83821	0.999955	0.726872	0.719576	silva	mouse	bact_v4	7	de_novo	mothur
0.03	0.03	172524	2949470000	33588	100006	0.633046	0.999989	0.83704	0.999966	0.83704	0.999955	0.727911	0.72089	silva	mouse	bact_v4	8	de_novo	mothur
0.03	0.03	172113	2949470000	33507	100417	0.631538	0.999989	0.837044	0.999966	0.837044	0.999955	0.727045	0.719912	silva	mouse	bact_v4	9	de_novo	mothur
0.03	0.03	172178	2949470000	33643	100352	0.631776	0.999989	0.836542	0.999966	0.836542	0.999955	0.726964	0.719881	silva	mouse	bact_v4	10	de_novo	mothur
0.03	0.03	172703	2949470000	34039	99827	0.633703	0.999988	0.835355	0.999966	0.835355	0.999955	0.727555	0.720689	silva	mouse	bact_v4	11	de_novo	mothur
0.03	0.03	172546	2949470000	33798	99984	0.633127	0.999989	0.836206	0.999966	0.836206	0.999955	0.727594	0.720632	silva	mouse	bact_v4	12	de_novo	mothur
0.03	0.03	173085	2949470000	34475	99445	0.635104	0.999988	0.833903	0.999966	0.833903	0.999955	0.727726	0.721052	silva	mouse	bact_v4	13	de_novo	mothur
0.03	0.03	172457	2949470000	33582	100073	0.6328	0.999989	0.837011	0.999966	0.837011	0.999955	0.727757	0.720719	silva	mouse	bact_v4	14	de_novo	mothur
0.03	0.03	172825	2949470000	33999	99705	0.63415	0.999988	0.835614	0.999966	0.835614	0.999955	0.727924	0.721075	silva	mouse	bact_v4	15	de_novo	mothur
0.03	0.03	172139	2949470000	33621	100391	0.631633	0.999989	0.836601	0.999966	0.836601	0.999955	0.726907	0.71981	silva	mouse	bact_v4	16	de_novo	mothur
0.03	0.03	172393	2949470000	33473	100137	0.632565	0.999989	0.837404	0.999966	0.837404	0.999955	0.727792	0.720713	silva	mouse	bact_v4	17	de_novo	mothur
0.03	0.03	171872	2949470000	33137	100658	0.630654	0.999989	0.838363	0.999966	0.838363	0.999955	0.727108	0.719824	silva	mouse	bact_v4	18	de_novo	mothur
0.03	0.03	172613	2949470000	34300	99917	0.633372	0.999988	0.83423	0.999966	0.83423	0.999954	0.726875	0.720056	silva	mouse	bact_v4	19	de_novo	mothur
0.03	0.03	173016	2949470000	34341	99514	0.634851	0.999988	0.834387	0.999966	0.834387	0.999955	0.727792	0.72107	silva	mouse	bact_v4	20	de_novo	mothur
0.03	0.03	172602	2949470000	33912	99928	0.633332	0.999989	0.835788	0.999966	0.835788	0.999955	0.72753	0.72061	silva	mouse	bact_v4	21	de_novo	mothur
0.03	0.03	172653	2949470000	33770	99877	0.633519	0.999989	0.836404	0.999966	0.836404	0.999955	0.727906	0.72096	silva	mouse	bact_v4	22	de_novo	mothur
0.03	0.03	173735	2949470000	35025	98795	0.637489	0.999988	0.832224	0.999967	0.832224	0.999955	0.728356	0.721956	silva	mouse	bact_v4	23	de_novo	mothur
0.03	0.03	171949	2949470000	33305	100581	0.630936	0.999989	0.837738	0.999966	0.837738	0.999955	0.726999	0.719777	silva	mouse	bact_v4	24	de_novo	mothur
0.03	0.03	173326	2949470000	34462	99204	0.635989	0.999988	0.834148	0.999966	0.834148	0.999955	0.728339	0.721714	silva	mouse	bact_v4	25	de_novo	mothur
0.03	0.03	172072	2949470000	32948	100458	0.631387	0.999989	0.839294	0.999966	0.839294	0.999955	0.727934	0.720645	silva	mouse	bact_v4	26	de_novo	mothur
0.03	0.03	173154	2949470000	34345	99376	0.635358	0.999988	0.834481	0.999966	0.834481	0.999955	0.728123	0.721431	silva	mouse	bact_v4	27	de_novo	mothur
0.03	0.03	173486	2949470000	34931	99044	0.636576	0.999988	0.832399	0.999966	0.832399	0.999955	0.72791	0.721435	silva	mouse	bact_v4	28	de_novo	mothur
0.03	0.03	172642	2949470000	34788	99888	0.633479	0.999988	0.83229	0.999966	0.83229	0.999954	0.72609	0.719402	silva	mouse	bact_v4	29	de_novo	mothur
0.03	0.03	172820	2949470000	34502	99710	0.634132	0.999988	0.833583	0.999966	0.833583	0.999955	0.727028	0.720305	silva	mouse	bact_v4	30	de_novo	mothur
0.03	0.03	172900	2949470000	33940	99630	0.634426	0.999988	0.835912	0.999966	0.835912	0.999955	0.728212	0.721363	silva	mouse	bact_v4	31	de_novo	mothur
0.03	0.03	172511	2949470000	33722	100019	0.632998	0.999989	0.836486	0.999966	0.836486	0.999955	0.727642	0.720653	silva	mouse	bact_v4	32	de_novo	mothur
0.03	0.03	171234	2949470000	32706	101296	0.628312	0.999989	0.839629	0.999966	0.839629	0.999955	0.726305	0.718761	silva	mouse	bact_v4	33	de_novo	mothur
0.03	0.03	172928	2949470000	34013	99602	0.634528	0.999988	0.835639	0.999966	0.835639	0.999955	0.728152	0.721328	silva	mouse	bact_v4	34	de_novo	mothur
0.03	0.03	172114	2949470000	33048	100416	0.631541	0.999989	0.838918	0.999966	0.838918	0.999955	0.72786	0.720607	silva	mouse	bact_v4	35	de_novo	mothur
0.03	0.03	172925	2949470000	34178	99605	0.634517	0.999988	0.834971	0.999966	0.834971	0.999955	0.727855	0.721072	silva	mouse	bact_v4	36	de_novo	mothur
0.03	0.03	173423	2949460000	35444	99107	0.636345	0.999988	0.830303	0.999966	0.830303	0.999954	0.726862	0.720499	silva	mouse	bact_v4	37	de_novo	mothur
0.03	0.03	172691	2949470000	33739	99839	0.633659	0.999989	0.83656	0.999966	0.83656	0.999955	0.728054	0.721108	silva	mouse	bact_v4	38	de_novo	mothur
0.03	0.03	173695	2949460000	35954	98835	0.637343	0.999988	0.828504	0.999966	0.828504	0.999954	0.726643	0.720459	silva	mouse	bact_v4	39	de_novo	mothur
0.03	0.03	172785	2949470000	34020	99745	0.634004	0.999988	0.835497	0.999966	0.835497	0.999955	0.727789	0.720936	silva	mouse	bact_v4	40	de_novo	mothur
0.03	0.03	173139	2949470000	34481	99391	0.635303	0.999988	0.833923	0.999966	0.833923	0.999955	0.727847	0.721187	silva	mouse	bact_v4	41	de_novo	mothur
0.03	0.03	173018	2949470000	34109	99512	0.634859	0.999988	0.835323	0.999966	0.835323	0.999955	0.728204	0.721424	silva	mouse	bact_v4	42	de_novo	mothur
0.03	0.03	172759	2949470000	33855	99771	0.633908	0.999989	0.836144	0.999966	0.836144	0.999955	0.728016	0.721115	silva	mouse	bact_v4	43	de_novo	mothur
0.03	0.03	173107	2949470000	34485	99423	0.635185	0.999988	0.833881	0.999966	0.833881	0.999955	0.727762	0.721096	silva	mouse	bact_v4	44	de_novo	mothur
0.03	0.03	173213	2949470000	34194	99317	0.635574	0.999988	0.835136	0.999966	0.835136	0.999955	0.728532	0.721816	silva	mouse	bact_v4	45	de_novo	mothur
0.03	0.03	172036	2949470000	33154	100494	0.631255	0.999989	0.838423	0.999966	0.838423	0.999955	0.727481	0.720238	silva	mouse	bact_v4	46	de_novo	mothur
0.03	0.03	173156	2949470000	34208	99374	0.635365	0.999988	0.835034	0.999966	0.835034	0.999955	0.728368	0.721643	silva	mouse	bact_v4	47	de_novo	mothur
0.03	0.03	173383	2949470000	34311	99147	0.636198	0.999988	0.8348	0.999966	0.8348	0.999955	0.728743	0.722092	silva	mouse	bact_v4	48	de_novo	mothur
0.03	0.03	172356	2949470000	33752	100174	0.632429	0.999989	0.836241	0.999966	0.836241	0.999955	0.727209	0.720194	silva	mouse	bact_v4	49	de_novo	mothur
0.03	0.03	172183	2949470000	33210	100347	0.631795	0.999989	0.83831	0.999966	0.83831	0.999955	0.727742	0.720547	silva	mouse	bact_v4	50	de_novo	mothur
0.03	0.03	173125	2949470000	34451	99405	0.635251	0.999988	0.834032	0.999966	0.834032	0.999955	0.727866	0.721195	silva	mouse	bact_v4	51	de_novo	mothur
0.03	0.03	172182	2949470000	33252	100348	0.631791	0.999989	0.838138	0.999966	0.838138	0.999955	0.727665	0.720481	silva	mouse	bact_v4	52	de_novo	mothur
0.03	0.03	172451	2949470000	33719	100079	0.632778	0.999989	0.83645099999999994	0.999966	0.83645099999999994	0.999955	0.7275	0.720497	silva	mouse	bact_v4	53	de_novo	mothur
0.03	0.03	172168	2949470000	33683	100362	0.63174	0.999989	0.836372	0.999966	0.836372	0.999955	0.726869	0.719794	silva	mouse	bact_v4	54	de_novo	mothur
0.03	0.03	172938	2949470000	34071	99592	0.634565	0.999988	0.835413	0.999966	0.835413	0.999955	0.728075	0.721268	silva	mouse	bact_v4	55	de_novo	mothur
