label	cutoff	numotus	tp	tn	fp	fn	sensitivity	specificity	ppv	npv	fdr	accuracy	mcc	f1score	s	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	dataset	ref	region	seed	method	printref	fraction_mapped	ref_weight	ref_frac	sample_frac	tool	criteria
0.03	0.03	4396	7487810	11425000000	3057230	3897530	0.657671	0.999732	0.710079	0.999659	0.710079	0.999392	0.68307	0.682871	132.2389	00:02:12	1280.7	1697.8	1273.06	1274.95	528.39	0.03	0	soil	silva	bact_v4	60	closed	FALSE	0.432	NA	NA	NA	mothur	NA
0.03	0.03	4411	7352430	11425200000	2799080	4032920	0.64578	0.999755	0.72427	0.999647	0.72427	0.999403	0.683603	0.682776	109.4815	00:01:49	1281.16	1697.8	1273.16	1275.99	532.88	2.8	0	soil	silva	bact_v4	61	closed	FALSE	0.429	NA	NA	NA	mothur	NA
0.03	0.03	4400	7372330	11425200000	2815490	4013020	0.647528	0.999754	0.723642	0.999649	0.723642	0.999403	0.684231	0.683472	121.3754	00:02:01	1281.26	1697.8	1274.18	1276.31	528.36	0.04	0	soil	silva	bact_v4	62	closed	FALSE	0.429	NA	NA	NA	mothur	NA
0.03	0.03	4402	7452560	11425000000	3040270	3932780	0.654575	0.999734	0.710253	0.999656	0.710253	0.99939	0.681542	0.681278	123.4222	00:02:03	1281.26	1697.8	1278.55	1279.07	562.39	0.03	0	soil	silva	bact_v4	63	closed	FALSE	0.43	NA	NA	NA	mothur	NA
0.03	0.03	4407	7396170	11425200000	2804030	3989180	0.649622	0.999755	0.7251	0.999651	0.7251	0.999406	0.68603	0.685289	112.4075	00:01:52	1281.25	1697.8	1273.32	1275.94	523.84	0.03	0	soil	silva	bact_v4	64	closed	FALSE	0.43	NA	NA	NA	mothur	NA
0.03	0.03	4404	7393900	11425200000	2832690	3991450	0.649422	0.999752	0.723007	0.999651	0.723007	0.999403	0.684931	0.684242	125.5426	00:02:05	1281.15	1697.8	1275.69	1277.27	522.95	0.03	0	soil	silva	bact_v4	65	closed	FALSE	0.43	NA	NA	NA	mothur	NA
0.03	0.03	4393	7440480	11425000000	3054790	3944870	0.653514	0.999733	0.708936	0.999655	0.708936	0.999388	0.680356	0.680098	121.7515	00:02:01	1280.76	1697.8	1273.05	1275.06	522.79	0.03	0	soil	silva	bact_v4	66	closed	FALSE	0.43	NA	NA	NA	mothur	NA
0.03	0.03	4396	7449450	11425000000	3033950	3935900	0.654302	0.999735	0.710595	0.999656	0.710595	0.999391	0.681564	0.681287	144.2662	00:02:24	1279.09	1697.8	1273.08	1274.26	532.29	0.03	0	soil	silva	bact_v4	67	closed	FALSE	0.43	NA	NA	NA	mothur	NA
0.03	0.03	4396	7505390	11425000000	3068540	3879960	0.659215	0.999731	0.709801	0.999661	0.709801	0.999393	0.683738	0.683573	131.081	00:02:11	1281.26	1697.8	1278.55	1279.06	562.39	0.03	0	soil	silva	bact_v4	68	closed	FALSE	0.432	NA	NA	NA	mothur	NA
0.03	0.03	4407	7362580	11425200000	2812660	4022760	0.646672	0.999754	0.723578	0.999648	0.723578	0.999402	0.683749	0.682967	113.4834	00:01:53	1281.25	1697.8	1274.23	1276.01	522.54	0.02	0	soil	silva	bact_v4	69	closed	FALSE	0.429	NA	NA	NA	mothur	NA
0.03	0.03	4401	7359950	11425200000	2808200	4025400	0.64644	0.999754	0.723824	0.999648	0.723824	0.999403	0.683742	0.682947	121.0501	00:02:01	1281.25	1697.8	1278.61	1279.19	562.4	0.04	0	soil	silva	bact_v4	70	closed	FALSE	0.43	NA	NA	NA	mothur	NA
0.03	0.03	4399	7433930	11425000000	3035300	3951420	0.652938	0.999734	0.710074	0.999654	0.710074	0.999389	0.680603	0.680309	111.4392	00:01:51	1281.26	1697.8	1274.84	1276.39	533.5	1.58	0	soil	silva	bact_v4	71	closed	FALSE	0.429	NA	NA	NA	mothur	NA
0.03	0.03	4405	7358150	11425200000	2807820	4027200	0.646282	0.999754	0.723802	0.999648	0.723802	0.999403	0.683648	0.682849	121.1022	00:02:01	1281.25	1697.8	1273.16	1275.57	531.99	0.04	0	soil	silva	bact_v4	72	closed	FALSE	0.429	NA	NA	NA	mothur	NA
0.03	0.03	4398	7452200	11425000000	3028530	3933150	0.654543	0.999735	0.711038	0.999656	0.711038	0.999391	0.681903	0.681622	126.44	00:02:06	1281.25	1697.8	1276.04	1277.59	532.83	0.03	0	soil	silva	bact_v4	73	closed	FALSE	0.431	NA	NA	NA	mothur	NA
0.03	0.03	4397	7456370	11425000000	3046120	3928970	0.65491	0.999733	0.709962	0.999656	0.709962	0.99939	0.681577	0.681326	125.4267	00:02:05	1281.25	1697.8	1278.54	1279.08	562.39	0.03	0	soil	silva	bact_v4	74	closed	FALSE	0.43	NA	NA	NA	mothur	NA
0.03	0.03	4402	7439400	11425000000	3039540	3945950	0.653419	0.999734	0.709938	0.999655	0.709938	0.999389	0.680788	0.680507	140.522	00:02:20	1281.25	1697.8	1273.05	1275.1	20.15	2.8	0	soil	silva	bact_v4	75	closed	FALSE	0.43	NA	NA	NA	mothur	NA
0.03	0.03	4399	7467600	11425000000	3013250	3917750	0.655896	0.999736	0.7125	0.999657	0.7125	0.999394	0.68331	0.683027	126.598	00:02:06	1281.25	1697.8	1278.54	1279.06	562.39	0.03	0	soil	silva	bact_v4	76	closed	FALSE	0.431	NA	NA	NA	mothur	NA
0.03	0.03	4396	7454140	11425000000	3045520	3931210	0.654713	0.999734	0.709941	0.999656	0.709941	0.99939	0.681464	0.68121	123.4256	00:02:03	1281.25	1697.8	1273.05	1275.1	524.85	0.03	0	soil	silva	bact_v4	77	closed	FALSE	0.43	NA	NA	NA	mothur	NA
0.03	0.03	4411	7481700	11425000000	3077340	3903640	0.657134	0.999731	0.708559	0.999658	0.708559	0.99939	0.682058	0.681878	130.7615	00:02:10	1281.26	1697.8	1278.62	1279.24	562.39	0.05	0	soil	silva	bact_v4	78	closed	FALSE	0.431	NA	NA	NA	mothur	NA
0.03	0.03	4410	7366040	11425200000	2818250	4019310	0.646975	0.999753	0.723275	0.999648	0.723275	0.999402	0.683765	0.683001	127.8379	00:02:07	1281.25	1697.8	1273.09	1275.63	527.2	0.03	0	soil	silva	bact_v4	79	closed	FALSE	0.429	NA	NA	NA	mothur	NA
0.03	0.03	4401	7427600	11425000000	3035570	3957740	0.652383	0.999734	0.70988	0.999654	0.70988	0.999389	0.68022	0.679918	120.2191	00:02:00	1281.25	1697.8	1273.16	1274.67	524.86	0.03	0	soil	silva	bact_v4	80	closed	FALSE	0.43	NA	NA	NA	mothur	NA
0.03	0.03	4396	7460110	11425000000	3038260	3925240	0.655238	0.999734	0.710597	0.999657	0.710597	0.999391	0.682053	0.681795	132.2575	00:02:12	1280.4	1697.8	1273.28	1275.34	527.62	0.05	0	soil	silva	bact_v4	81	closed	FALSE	0.431	NA	NA	NA	mothur	NA
0.03	0.03	4404	7437120	11425000000	3037940	3948230	0.653218	0.999734	0.709984	0.999655	0.709984	0.999389	0.680706	0.680419	119.9681	00:01:59	1281.26	1697.8	1278.62	1279.23	562.4	0.03	0	soil	silva	bact_v4	82	closed	FALSE	0.43	NA	NA	NA	mothur	NA
0.03	0.03	4412	7401380	11425200000	2824990	3983970	0.650079	0.999753	0.723754	0.999651	0.723754	0.999405	0.685633	0.684941	132.3466	00:02:12	1281.25	1697.8	1273.05	1275.1	534.52	0.04	0	soil	silva	bact_v4	83	closed	FALSE	0.43	NA	NA	NA	mothur	NA
0.03	0.03	4399	7468560	11425000000	3008360	3916790	0.65598	0.999737	0.712858	0.999657	0.712858	0.999395	0.683526	0.683237	110.6356	00:01:50	1281.15	1697.8	1273.15	1276.16	544.59	2.79	0	soil	silva	bact_v4	84	closed	FALSE	0.431	NA	NA	NA	mothur	NA
0.03	0.03	4402	7469640	11425000000	3073480	3915710	0.656075	0.999731	0.708485	0.999657	0.708485	0.999389	0.681472	0.681273	119.2895	00:01:59	1281.26	1697.8	1278.62	1279.24	562.4	0.03	0	soil	silva	bact_v4	85	closed	FALSE	0.432	NA	NA	NA	mothur	NA
0.03	0.03	4399	7360100	11425200000	2826290	4025250	0.646454	0.999753	0.722542	0.999648	0.722542	0.999401	0.683143	0.682383	127.7613	00:02:07	1275.86	1697.8	1273.07	1273.56	528.71	0.02	0	soil	silva	bact_v4	86	closed	FALSE	0.43	NA	NA	NA	mothur	NA
0.03	0.03	4400	7459720	11425000000	3063040	3925630	0.655203	0.999732	0.708913	0.999657	0.708913	0.999389	0.681225	0.681001	126.0821	00:02:06	1281.26	1697.8	1278.55	1279.06	562.39	0.03	0	soil	silva	bact_v4	87	closed	FALSE	0.431	NA	NA	NA	mothur	NA
0.03	0.03	4404	7467490	11425000000	3059470	3917850	0.655886	0.999732	0.709368	0.999657	0.709368	0.99939	0.681799	0.68158	134.0198	00:02:14	1280.6	1697.8	1273.05	1275.25	426.9	0.05	0	soil	silva	bact_v4	88	closed	FALSE	0.431	NA	NA	NA	mothur	NA
0.03	0.03	4400	7472060	11425000000	3065270	3913290	0.656287	0.999732	0.709104	0.999658	0.709104	0.99939	0.68188	0.681674	129.0176	00:02:09	1281.25	1697.8	1273.05	1275.07	536.89	0.03	0	soil	silva	bact_v4	89	closed	FALSE	0.431	NA	NA	NA	mothur	NA
0.03	0.03	4403	7502370	11425000000	3065520	3882980	0.65895	0.999732	0.709921	0.99966	0.709921	0.999393	0.683658	0.683487	148.7635	00:02:28	1281.25	1697.8	1278.55	1278.81	562.01	0.04	0	soil	silva	bact_v4	90	closed	FALSE	0.432	NA	NA	NA	mothur	NA
0.03	0.03	4409	7439160	11425000000	3039380	3946190	0.653398	0.999734	0.709942	0.999655	0.709942	0.999389	0.680779	0.680497	126.5776	00:02:06	1281.16	1697.8	1273.06	1275.1	526.97	0.04	0	soil	silva	bact_v4	91	closed	FALSE	0.43	NA	NA	NA	mothur	NA
0.03	0.03	4406	7440800	11425000000	3041470	3944550	0.653541	0.999734	0.709846	0.999655	0.709846	0.999389	0.680808	0.680531	132.5987	00:02:12	1280.08	1697.8	1273.16	1275.67	537.92	0.04	0	soil	silva	bact_v4	92	closed	FALSE	0.43	NA	NA	NA	mothur	NA
0.03	0.03	4398	7427160	11425200000	2843750	3958190	0.652343	0.999751	0.723126	0.999654	0.723126	0.999405	0.686528	0.685913	116.6558	00:01:56	1281.25	1697.8	1278.62	1279.23	562.39	0.02	0	soil	silva	bact_v4	93	closed	FALSE	0.431	NA	NA	NA	mothur	NA
0.03	0.03	4403	7454340	11425000000	3027620	3931000	0.654731	0.999735	0.711159	0.999656	0.711159	0.999392	0.682059	0.68178	130.4811	00:02:10	1278.79	1697.8	1276.1	1276.46	556.54	0.02	0	soil	silva	bact_v4	94	closed	FALSE	0.431	NA	NA	NA	mothur	NA
0.03	0.03	4400	7417430	11425200000	2831430	3967920	0.651489	0.999752	0.723732	0.999653	0.723732	0.999406	0.686366	0.685713	116.0972	00:01:56	1279.82	1697.8	1273.05	1274.57	525.69	0.02	0	soil	silva	bact_v4	95	closed	FALSE	0.43	NA	NA	NA	mothur	NA
0.03	0.03	4408	7381400	11425200000	2848600	4003940	0.648325	0.999751	0.721544	0.99965	0.721544	0.999401	0.683658	0.682978	125.48	00:02:05	1280.75	1697.8	1275.28	1276.59	538.13	0.02	0	soil	silva	bact_v4	96	closed	FALSE	0.43	NA	NA	NA	mothur	NA
0.03	0.03	4398	7452640	11425000000	3060570	3932710	0.654581	0.999732	0.708883	0.999656	0.708883	0.999389	0.680887	0.680651	122.8043	00:02:02	1280.25	1697.8	1273.16	1274.86	538.55	0.03	0	soil	silva	bact_v4	97	closed	FALSE	0.43	NA	NA	NA	mothur	NA
0.03	0.03	4407	7351540	11425200000	2818670	4033810	0.645702	0.999753	0.722851	0.999647	0.722851	0.999401	0.682891	0.682102	111.2875	00:01:51	1281.26	1697.8	1278.62	1279.2	562.4	1.64	0	soil	silva	bact_v4	98	closed	FALSE	0.429	NA	NA	NA	mothur	NA
0.03	0.03	4407	7374160	11425200000	2822640	4011190	0.647688	0.999753	0.723184	0.999649	0.723184	0.999403	0.684099	0.683357	117.7187	00:01:57	1281.26	1697.8	1273.13	1276.05	536.05	0.03	0	soil	silva	bact_v4	99	closed	FALSE	0.429	NA	NA	NA	mothur	NA
0.03	0.03	4393	7376270	11425200000	2817150	4009080	0.647874	0.999753	0.72363	0.999649	0.72363	0.999403	0.684409	0.68366	124.4598	00:02:04	1281.26	1697.8	1273.79	1275.94	526.19	0.03	0	soil	silva	bact_v4	100	closed	FALSE	0.429	NA	NA	NA	mothur	NA
0.03	0.03	44215	7744210	11342700000	2464150	3641140	0.6802	0.9998	0.7586	0.9997	0.7586	0.9995	0.7181	0.7173	186.4757	00:03:06	2838.7	3257.84	2834.74	2835.52	8.65	0.04	0	soil	rdp	bact_v4	1	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44156	7799330	11342600000	2525980	3586020	0.685	0.9998	0.7554	0.9997	0.7554	0.9995	0.7191	0.7185	191.5803	00:03:11	2836.12	3252.57	2828	2829.97	496.53	0.1	0	soil	rdp	bact_v4	2	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44143	7797940	11342600000	2535900	3587400	0.6849	0.9998	0.7546	0.9997	0.7546	0.9995	0.7186	0.7181	202.364	00:03:22	2831.53	3252.78	2828.07	2828.52	482.83	3.12	0	soil	rdp	bact_v4	3	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44138	7804670	11342600000	2542830	3580670	0.6855	0.9998	0.7543	0.9997	0.7543	0.9995	0.7188	0.7182	196.2541	00:03:16	2835.67	3253.57	2828.91	2830.52	487.67	3.12	0	soil	rdp	bact_v4	4	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44145	7800670	11342600000	2538090	3584680	0.6852	0.9998	0.7545	0.9997	0.7545	0.9995	0.7187	0.7182	204.6934	00:03:24	4322.93	4747.69	4319.65	4320.02	487.3	0.04	0	soil	rdp	bact_v4	5	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44232	7740760	11342700000	2452960	3644590	0.6799	0.9998	0.7594	0.9997	0.7594	0.9995	0.7183	0.7174	187.5699	00:03:07	2840.3	3256.73	2836.76	2837.6	517.3	0.05	0	soil	rdp	bact_v4	6	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44143	7789880	11342600000	2529420	3595470	0.6842	0.9998	0.7549	0.9997	0.7549	0.9995	0.7184	0.7178	214.9927	00:03:34	2836.84	3253.25	2834.13	2834.61	520.32	0.06	0	soil	rdp	bact_v4	7	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44122	7815240	11342600000	2549440	3570100	0.6864	0.9998	0.754	0.9997	0.754	0.9995	0.7192	0.7186	216.4234	00:03:36	2831.98	3254.23	2829.64	2829.85	481.25	0.05	0	soil	rdp	bact_v4	8	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	43729	7937240	11342400000	2788320	3448110	0.6971	0.9998	0.74	0.9997	0.74	0.9995	0.718	0.7179	198.0684	00:03:18	2836.67	3253.15	2833.96	2834.39	520.33	3.17	0	soil	rdp	bact_v4	9	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44183	7786310	11342600000	2523950	3599040	0.6839	0.9998	0.7552	0.9997	0.7552	0.9995	0.7184	0.7178	207.7246	00:03:27	2838.03	3254.43	2835.32	2835.83	520.32	0.05	0	soil	rdp	bact_v4	10	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44159	7793860	11342600000	2529810	3591490	0.6846	0.9998	0.755	0.9997	0.755	0.9995	0.7186	0.718	191.7883	00:03:11	2836.8	3253.22	2834.09	2834.63	520.32	0.05	0	soil	rdp	bact_v4	11	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44133	7800730	11342600000	2533580	3584620	0.6852	0.9998	0.7548	0.9997	0.7548	0.9995	0.7189	0.7183	188.4142	00:03:08	2835.05	3254.11	2832.52	2832.92	502.84	0.05	0	soil	rdp	bact_v4	12	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	43712	7958050	11342300000	2807120	3427300	0.699	0.9998	0.7392	0.9997	0.7392	0.9995	0.7186	0.7185	199.5247	00:03:19	2838.17	3254.65	2835.54	2836.13	520.32	3.14	0	soil	rdp	bact_v4	13	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44165	7789100	11342600000	2519270	3596240	0.6841	0.9998	0.7556	0.9997	0.7556	0.9995	0.7187	0.7181	244.817	00:04:04	2830.57	3251.67	2828.48	2828.59	501.88	0.06	0	soil	rdp	bact_v4	14	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44230	7800440	11342600000	2514350	3584910	0.6851	0.9998	0.7562	0.9997	0.7562	0.9995	0.7195	0.7189	210.6697	00:03:30	2838.93	3256.38	2831.67	2833.48	486.02	0.05	0	soil	rdp	bact_v4	15	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44146	7788840	11342600000	2527690	3596510	0.6841	0.9998	0.755	0.9997	0.755	0.9995	0.7184	0.7178	201.9978	00:03:21	4315.25	4732.79	4308.14	4310.11	484.29	0.05	0	soil	rdp	bact_v4	16	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44261	7734390	11342700000	2454840	3650960	0.6793	0.9998	0.7591	0.9997	0.7591	0.9995	0.7178	0.717	205.4704	00:03:25	4327.87	4747.69	4325.16	4325.7	520.32	0.05	0	soil	rdp	bact_v4	17	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44231	7742660	11342700000	2462280	3642690	0.6801	0.9998	0.7587	0.9997	0.7587	0.9995	0.718	0.7172	203.1072	00:03:23	4319.74	4739.69	4317.1	4317.58	503.68	0.05	0	soil	rdp	bact_v4	18	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44126	7799070	11342600000	2537060	3586280	0.685	0.9998	0.7545	0.9997	0.7545	0.9995	0.7187	0.7181	217.8234	00:03:37	2838.66	3255.14	2835.96	2836.39	520.32	0.09	0	soil	rdp	bact_v4	19	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44145	7846240	11342500000	2598940	3539100	0.6892	0.9998	0.7512	0.9997	0.7512	0.9995	0.7192	0.7188	197.4536	00:03:17	2837.36	3253.85	2829.12	2830.68	487.27	3.13	0	soil	rdp	bact_v4	20	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44143	7765710	11342600000	2506000	3619640	0.6821	0.9998	0.756	0.9997	0.756	0.9995	0.7178	0.7172	182.7737	00:03:02	2831.27	3252.3	2827.69	2828.19	503.64	0.04	0	soil	rdp	bact_v4	21	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44152	7847620	11342500000	2607540	3537730	0.6893	0.9998	0.7506	0.9997	0.7506	0.9995	0.719	0.7186	209.4529	00:03:29	2835.49	3251.99	2832.79	2833.26	520.32	0.05	0	soil	rdp	bact_v4	22	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44193	7772410	11342600000	2503600	3612940	0.6827	0.9998	0.7564	0.9997	0.7564	0.9995	0.7183	0.7176	190.1263	00:03:10	2847.62	3268.41	2843.83	2844.36	498.02	0.04	0	soil	rdp	bact_v4	23	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44212	7778320	11342600000	2515000	3607030	0.6832	0.9998	0.7557	0.9997	0.7557	0.9995	0.7182	0.7176	194.6005	00:03:14	2835.53	3252	2827.31	2830.29	497.82	0.05	0	soil	rdp	bact_v4	24	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44138	7796130	11342600000	2537480	3589220	0.6848	0.9998	0.7544	0.9997	0.7544	0.9995	0.7185	0.7179	187.6358	00:03:07	2834.43	3255.47	2830.76	2831.36	500.16	0.04	0	soil	rdp	bact_v4	25	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44163	7804040	11342600000	2540320	3581300	0.6854	0.9998	0.7544	0.9997	0.7544	0.9995	0.7188	0.7183	186.706	00:03:06	2838.52	3255.02	2830.32	2833.16	488.05	0.05	0	soil	rdp	bact_v4	26	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44156	7782300	11342600000	2510100	3603050	0.6835	0.9998	0.7561	0.9997	0.7561	0.9995	0.7186	0.718	180.1921	00:03:00	2838.3	3254.81	2832.52	2833.73	487.29	0.05	0	soil	rdp	bact_v4	27	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44197	7797330	11342600000	2519170	3588020	0.6849	0.9998	0.7558	0.9997	0.7558	0.9995	0.7192	0.7186	194.8155	00:03:14	2848.78	3268.18	2843.56	2845.18	499.59	0.05	0	soil	rdp	bact_v4	28	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44142	7792590	11342600000	2515180	3592760	0.6844	0.9998	0.756	0.9997	0.756	0.9995	0.7191	0.7184	205.4116	00:03:25	4334.07	4754.59	4326.52	4328.78	493.4	0.05	0	soil	rdp	bact_v4	29	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44155	7813370	11342600000	2554400	3571980	0.6863	0.9998	0.7536	0.9997	0.7536	0.9995	0.7189	0.7184	200.8492	00:03:20	2836.36	3253.84	2833.2	2833.89	504.13	3.2	0	soil	rdp	bact_v4	30	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44209	7786880	11342600000	2516960	3598470	0.6839	0.9998	0.7557	0.9997	0.7557	0.9995	0.7187	0.718	194.5067	00:03:14	2835.24	3252.56	2827.92	2829.98	485.9	0.05	0	soil	rdp	bact_v4	31	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44223	7741390	11342700000	2455660	3643960	0.6799	0.9998	0.7592	0.9997	0.7592	0.9995	0.7182	0.7174	215.9286	00:03:35	2837.77	3254.26	2835.14	2835.74	520.32	0.05	0	soil	rdp	bact_v4	32	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44171	7804340	11342600000	2527330	3581010	0.6855	0.9998	0.7554	0.9997	0.7554	0.9995	0.7193	0.7187	208.0933	00:03:28	2837.14	3253.55	2828.9	2830.48	485.39	0.05	0	soil	rdp	bact_v4	33	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44181	7762240	11342700000	2486120	3623110	0.6818	0.9998	0.7574	0.9997	0.7574	0.9995	0.7183	0.7176	204.2993	00:03:24	4324.33	4747.69	4319.61	4320.66	498.55	0.04	0	soil	rdp	bact_v4	34	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44120	7790160	11342600000	2525120	3595190	0.6842	0.9998	0.7552	0.9997	0.7552	0.9995	0.7186	0.718	193.6074	00:03:13	2850.02	3267.57	2842.81	2844.35	478.88	0.06	0	soil	rdp	bact_v4	35	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44193	7781140	11342600000	2512610	3604200	0.6834	0.9998	0.7559	0.9997	0.7559	0.9995	0.7185	0.7178	197.15	00:03:17	2835.96	3252.44	2827.74	2830.52	496.82	3.13	0	soil	rdp	bact_v4	36	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44261	7748470	11342700000	2456060	3636880	0.6806	0.9998	0.7593	0.9997	0.7593	0.9995	0.7186	0.7178	196.7419	00:03:16	2843.24	3261.78	2837.05	2838.95	494.75	3.13	0	soil	rdp	bact_v4	37	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44176	7769510	11342600000	2493270	3615840	0.6824	0.9998	0.7571	0.9997	0.7571	0.9995	0.7185	0.7178	208.8877	00:03:28	2837.45	3253.86	2834.82	2835.43	520.32	0.05	0	soil	rdp	bact_v4	38	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44226	7739360	11342700000	2453890	3645990	0.6798	0.9998	0.7593	0.9997	0.7593	0.9995	0.7181	0.7173	191.6675	00:03:11	2835.57	3254.75	2830.14	2831.11	497.41	0.04	0	soil	rdp	bact_v4	39	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44184	7742950	11342700000	2459940	3642400	0.6801	0.9998	0.7589	0.9997	0.7589	0.9995	0.7181	0.7173	207.1868	00:03:27	3013.95	3441.24	3010.02	3011.2	11.62	0.05	0	soil	rdp	bact_v4	40	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44164	7793990	11342600000	2523060	3591360	0.6846	0.9998	0.7554	0.9997	0.7554	0.9995	0.7189	0.7183	192.9089	00:03:12	2833.77	3254.57	2829.95	2830.59	501.39	0.04	0	soil	rdp	bact_v4	41	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44158	7785110	11342600000	2519320	3600240	0.6838	0.9998	0.7555	0.9997	0.7555	0.9995	0.7185	0.7179	178.5485	00:02:58	2836.7	3253.21	2828.49	2831.09	484.77	0.08	0	soil	rdp	bact_v4	42	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44183	7776940	11342600000	2505810	3608400	0.6831	0.9998	0.7563	0.9997	0.7563	0.9995	0.7185	0.7178	182.6277	00:03:02	2837.98	3254.48	2829.76	2831.93	486.21	0.05	0	soil	rdp	bact_v4	43	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44184	7744570	11342700000	2473240	3640770	0.6802	0.9998	0.7579	0.9997	0.7579	0.9995	0.7178	0.717	199.5512	00:03:19	2834.28	3252.4	2827.78	2829.85	498.9	3.13	0	soil	rdp	bact_v4	44	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44183	7767540	11342600000	2497220	3617800	0.6822	0.9998	0.7567	0.9997	0.7567	0.9995	0.7182	0.7176	200.3072	00:03:20	2832.41	3252.27	2827.56	2828.48	498.13	3.13	0	soil	rdp	bact_v4	45	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44183	7783300	11342600000	2516680	3602050	0.6836	0.9998	0.7557	0.9997	0.7557	0.9995	0.7185	0.7178	196.1332	00:03:16	2837.52	3254	2834.81	2835.35	520.32	3.14	0	soil	rdp	bact_v4	46	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44110	7836140	11342500000	2596850	3549210	0.6883	0.9998	0.7511	0.9997	0.7511	0.9995	0.7187	0.7183	184.402	00:03:04	2838.1	3254.53	2829.92	2831.95	494.13	0.05	0	soil	rdp	bact_v4	47	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44150	7799970	11342600000	2534040	3585380	0.6851	0.9998	0.7548	0.9997	0.7548	0.9995	0.7188	0.7183	178.7269	00:02:58	2837.14	3254.6	2829.98	2831.65	482.38	0.04	0	soil	rdp	bact_v4	48	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44177	7806630	11342600000	2549500	3578720	0.6857	0.9998	0.7538	0.9997	0.7538	0.9995	0.7187	0.7181	188.0329	00:03:08	2852.45	3269	2849.74	2850.22	520.32	0.05	0	soil	rdp	bact_v4	49	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44203	7758240	11342700000	2471470	3627110	0.6814	0.9998	0.7584	0.9997	0.7584	0.9995	0.7186	0.7179	198.5335	00:03:18	2842.2	3258.64	2839.5	2839.88	520.3	3.14	0	soil	rdp	bact_v4	50	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	44161	7796410	11342600000	2537260	3588940	0.6848	0.9998	0.7545	0.9997	0.7545	0.9995	0.7185	0.7179	196.7231	00:03:16	2836.96	3253.37	2834.25	2834.73	520.32	3.13	0	soil	rdp	bact_v4	51	open	FALSE	1	NA	NA	NA	mothur	NA
