iter	label	cutoff	numotus	tp	tn	fp	fn	sensitivity	specificity	ppv	npv	fdr	accuracy	mcc	f1score	dataset	ref	region	seed	method	printref	ref_weight	ref_frac	sample_frac	s	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	fraction_mapped	num_ref_seqs	num_sample_seqs	num_total_seqs	n_gaps	total_chars
1	0.03	0.03	54462	8365070	19134400000	2061450	4273560	0.6619	0.9999	0.8023	0.9998	0.8023	0.9997	0.7285	0.7253	soil	NA	NA	16	open	FALSE	distance	0.6	0.4	196.0098	00:03:16	1978.36	2129.18	1974.59	1975.36	529.33	533.6	0	NA	131852	87902	219754	89210119	144817886
1	0.03	0.03	54462	8365070	19134400000	2061450	4273560	0.6619	0.9999	0.8023	0.9998	0.8023	0.9997	0.7285	0.7253	soil	NA	NA	16	open	FALSE	distance	0.6	0.4	196.0098	00:03:16	1978.36	2129.18	1974.59	1975.36	529.33	533.6	0	NA	131852	87902	219754	89210119	144817886
1	0.03	0.03	19212	8352510	13066300000	2060460	4218070	0.6644	0.9998	0.8021	0.9997	0.8021	0.9995	0.7298	0.7268	soil	NA	NA	16	closed	FALSE	distance	0.6	0.4	182.9164	00:03:02	2312.03	2465.91	2309.46	2309.81	529.33	528.55	0	0.34	131852	87902	219754	89210119	144817886
1	0.03	0.03	19212	8352510	13066300000	2060460	4218070	0.6644	0.9998	0.8021	0.9997	0.8021	0.9995	0.7298	0.7268	soil	NA	NA	16	closed	FALSE	distance	0.6	0.4	182.9164	00:03:02	2312.03	2465.91	2309.46	2309.81	529.33	528.55	0	0.34	131852	87902	219754	89210119	144817886
1	0.03	0.03	54561	8369710	19157000000	2064150	4268920	0.6622	0.9999	0.8022	0.9998	0.8022	0.9997	0.7287	0.7255	soil	NA	NA	17	open	FALSE	distance	0.6	0.4	200.7975	00:03:20	1886.68	2037.41	1882.46	1883.39	529.33	533.61	0	NA	131852	87902	219754	89210119	144817886
1	0.03	0.03	54561	8369710	19157000000	2064150	4268920	0.6622	0.9999	0.8022	0.9998	0.8022	0.9997	0.7287	0.7255	soil	NA	NA	17	open	FALSE	distance	0.6	0.4	200.7975	00:03:20	1886.68	2037.41	1882.46	1883.39	529.33	533.61	0	NA	131852	87902	219754	89210119	144817886
1	0.03	0.03	19248	8356990	13064900000	2063090	4212720	0.6649	0.9998	0.802	0.9997	0.802	0.9995	0.73	0.727	soil	NA	NA	17	closed	FALSE	distance	0.6	0.4	198.7615	00:03:18	1967.13	2121.08	1963.27	1964.09	542.8	528.52	0	0.34	131852	87902	219754	89210119	144817886
1	0.03	0.03	19248	8356990	13064900000	2063090	4212720	0.6649	0.9998	0.802	0.9997	0.802	0.9995	0.73	0.727	soil	NA	NA	17	closed	FALSE	distance	0.6	0.4	198.7615	00:03:18	1967.13	2121.08	1963.27	1964.09	542.8	528.52	0	0.34	131852	87902	219754	89210119	144817886
1	0.03	0.03	54520	8299900	19149600000	1973600	4338730	0.6567	0.9999	0.8079	0.9998	0.8079	0.9997	0.7282	0.7245	soil	NA	NA	18	open	FALSE	distance	0.6	0.4	212.2731	00:03:32	2408.05	2558.72	2403.84	2404.53	529.34	533.61	0	NA	131852	87902	219754	89210119	144817886
1	0.03	0.03	54520	8299900	19149600000	1973600	4338730	0.6567	0.9999	0.8079	0.9998	0.8079	0.9997	0.7282	0.7245	soil	NA	NA	18	open	FALSE	distance	0.6	0.4	212.2731	00:03:32	2408.05	2558.72	2403.84	2404.53	529.34	533.61	0	NA	131852	87902	219754	89210119	144817886
1	0.03	0.03	19270	8287170	13083300000	1972570	4282190	0.6593	0.9998	0.8077	0.9997	0.8077	0.9995	0.7295	0.726	soil	NA	NA	18	closed	FALSE	distance	0.6	0.4	232.8357	00:03:52	2072.48	2226.18	2068.51	2069.25	529.34	528.51	0	0.341	131852	87902	219754	89210119	144817886
1	0.03	0.03	19270	8287170	13083300000	1972570	4282190	0.6593	0.9998	0.8077	0.9997	0.8077	0.9995	0.7295	0.726	soil	NA	NA	18	closed	FALSE	distance	0.6	0.4	232.8357	00:03:52	2072.48	2226.18	2068.51	2069.25	529.34	528.51	0	0.341	131852	87902	219754	89210119	144817886
1	0.03	0.03	54504	8285730	19138300000	1943440	4352900	0.6556	0.9999	0.81	0.9998	0.81	0.9997	0.7286	0.7247	soil	NA	NA	19	open	FALSE	distance	0.6	0.4	188.336	00:03:08	2196.8	2349.63	2192.75	2193.36	529.33	533.6	0	NA	131852	87902	219754	89210119	144817886
1	0.03	0.03	54504	8285730	19138300000	1943440	4352900	0.6556	0.9999	0.81	0.9998	0.81	0.9997	0.7286	0.7247	soil	NA	NA	19	open	FALSE	distance	0.6	0.4	188.336	00:03:08	2196.8	2349.63	2192.75	2193.36	529.33	533.6	0	NA	131852	87902	219754	89210119	144817886
1	0.03	0.03	19200	8272970	13050000000	1942390	4295350	0.6582	0.9999	0.8099	0.9997	0.8099	0.9995	0.7299	0.7262	soil	NA	NA	19	closed	FALSE	distance	0.6	0.4	209.2242	00:03:29	2439.9	2593.95	2437.03	2437.37	529.33	528.45	0	0.339	131852	87902	219754	89210119	144817886
1	0.03	0.03	19200	8272970	13050000000	1942390	4295350	0.6582	0.9999	0.8099	0.9997	0.8099	0.9995	0.7299	0.7262	soil	NA	NA	19	closed	FALSE	distance	0.6	0.4	209.2242	00:03:29	2439.9	2593.95	2437.03	2437.37	529.33	528.45	0	0.339	131852	87902	219754	89210119	144817886
1	0.03	0.03	54449	8351330	19126600000	2041000	4287310	0.6608	0.9999	0.8036	0.9998	0.8036	0.9997	0.7285	0.7252	soil	NA	NA	20	open	FALSE	distance	0.6	0.4	184.1235	00:03:04	2304.99	2455.71	2303.12	2303.42	529.33	533.61	0	NA	131852	87902	219754	89210119	144817886
1	0.03	0.03	54449	8351330	19126600000	2041000	4287310	0.6608	0.9999	0.8036	0.9998	0.8036	0.9997	0.7285	0.7252	soil	NA	NA	20	open	FALSE	distance	0.6	0.4	184.1235	00:03:04	2304.99	2455.71	2303.12	2303.42	529.33	533.61	0	NA	131852	87902	219754	89210119	144817886
1	0.03	0.03	19189	8338760	13069100000	2039940	4230100	0.6634	0.9998	0.8034	0.9997	0.8034	0.9995	0.7299	0.7268	soil	NA	NA	20	closed	FALSE	distance	0.6	0.4	189.7799	00:03:09	2134.3	2287.98	2131.48	2131.88	529.33	528.49	0	0.34	131852	87902	219754	89210119	144817886
1	0.03	0.03	19189	8338760	13069100000	2039940	4230100	0.6634	0.9998	0.8034	0.9997	0.8034	0.9995	0.7299	0.7268	soil	NA	NA	20	closed	FALSE	distance	0.6	0.4	189.7799	00:03:09	2134.3	2287.98	2131.48	2131.88	529.33	528.49	0	0.34	131852	87902	219754	89210119	144817886
1	0.03	0.03	32828	40930600	32728200000	5103380	14360000	0.7403	0.9998	0.8891	0.9996	0.8891	0.9994	0.811	0.8079	human	NA	NA	1	open	FALSE	simple	0.7	0.3	1091.1793	00:18:11	10304.84	10456.01	10302.8	10302.84	3.49	2295.11	0	NA	183077	78462	261539	89731273	155877244
1	0.03	0.03	32828	40930600	32728200000	5103380	14360000	0.7403	0.9998	0.8891	0.9996	0.8891	0.9994	0.811	0.8079	human	NA	NA	1	open	FALSE	simple	0.7	0.3	1091.1793	00:18:11	10304.84	10456.01	10302.8	10302.84	3.49	2295.11	0	NA	183077	78462	261539	89731273	155877244
1	0.03	0.03	23244	40930000	31039500000	5103350	14255700	0.7417	0.9998	0.8891	0.9995	0.8891	0.9994	0.8118	0.8087	human	NA	NA	1	closed	FALSE	simple	0.7	0.3	979.0377	00:16:19	10286.79	10437.73	10282.64	10283.87	2300.12	2290.31	0	0.913	183077	78462	261539	89731273	155877244
1	0.03	0.03	23244	40930000	31039500000	5103350	14255700	0.7417	0.9998	0.8891	0.9995	0.8891	0.9994	0.8118	0.8087	human	NA	NA	1	closed	FALSE	simple	0.7	0.3	979.0377	00:16:19	10286.79	10437.73	10282.64	10283.87	2300.12	2290.31	0	0.913	183077	78462	261539	89731273	155877244
1	0.03	0.03	32790	42344000	32743300000	5863280	12946600	0.7658	0.9998	0.8784	0.9996	0.8784	0.9994	0.8199	0.8183	human	NA	NA	2	open	FALSE	simple	0.7	0.3	1200.0909	00:20:00	10304.45	10455.63	10300.02	10301.31	2289.62	2295.09	0	NA	183077	78462	261539	89731273	155877244
1	0.03	0.03	32790	42344000	32743300000	5863280	12946600	0.7658	0.9998	0.8784	0.9996	0.8784	0.9994	0.8199	0.8183	human	NA	NA	2	open	FALSE	simple	0.7	0.3	1200.0909	00:20:00	10304.45	10455.63	10300.02	10301.31	2289.62	2295.09	0	NA	183077	78462	261539	89731273	155877244
1	0.03	0.03	23085	42343400	31027500000	5863240	12846400	0.7672	0.9998	0.8784	0.9996	0.8784	0.9994	0.8206	0.819	human	NA	NA	2	closed	FALSE	simple	0.7	0.3	1125.6851	00:18:45	10286.72	10437.09	10282.67	10283.73	2289.62	2290.45	0	0.914	183077	78462	261539	89731273	155877244
1	0.03	0.03	23085	42343400	31027500000	5863240	12846400	0.7672	0.9998	0.8784	0.9996	0.8784	0.9994	0.8206	0.819	human	NA	NA	2	closed	FALSE	simple	0.7	0.3	1125.6851	00:18:45	10286.72	10437.09	10282.67	10283.73	2289.62	2290.45	0	0.914	183077	78462	261539	89731273	155877244
1	0.03	0.03	32653	42212900	32743900000	5830040	13077700	0.7635	0.9998	0.8786	0.9996	0.8786	0.9994	0.8188	0.817	human	NA	NA	3	open	FALSE	simple	0.7	0.3	971.1365	00:16:11	10302.09	10452.52	10297.91	10299.03	2289.62	2295.06	0	NA	183077	78462	261539	89731273	155877244
1	0.03	0.03	32653	42212900	32743900000	5830040	13077700	0.7635	0.9998	0.8786	0.9996	0.8786	0.9994	0.8188	0.817	human	NA	NA	3	open	FALSE	simple	0.7	0.3	971.1365	00:16:11	10302.09	10452.52	10297.91	10299.03	2289.62	2295.06	0	NA	183077	78462	261539	89731273	155877244
1	0.03	0.03	23172	42212400	31066000000	5830010	12968500	0.765	0.9998	0.8786	0.9996	0.8786	0.9994	0.8196	0.8179	human	NA	NA	3	closed	FALSE	simple	0.7	0.3	964.8302	00:16:04	10286.53	10437.19	10282.12	10283.04	2289.62	2290.05	0	0.915	183077	78462	261539	89731273	155877244
1	0.03	0.03	23172	42212400	31066000000	5830010	12968500	0.765	0.9998	0.8786	0.9996	0.8786	0.9994	0.8196	0.8179	human	NA	NA	3	closed	FALSE	simple	0.7	0.3	964.8302	00:16:04	10286.53	10437.19	10282.12	10283.04	2289.62	2290.05	0	0.915	183077	78462	261539	89731273	155877244
1	0.03	0.03	32757	42137200	32747500000	5807240	13153400	0.7621	0.9998	0.8789	0.9996	0.8789	0.9994	0.8181	0.8163	human	NA	NA	4	open	FALSE	simple	0.7	0.3	1142.2746	00:19:02	10301.87	10452.5	10300.01	10300.19	2289.62	2295.2	0	NA	183077	78462	261539	89731273	155877244
1	0.03	0.03	32757	42137200	32747500000	5807240	13153400	0.7621	0.9998	0.8789	0.9996	0.8789	0.9994	0.8181	0.8163	human	NA	NA	4	open	FALSE	simple	0.7	0.3	1142.2746	00:19:02	10301.87	10452.5	10300.01	10300.19	2289.62	2295.2	0	NA	183077	78462	261539	89731273	155877244
1	0.03	0.03	23012	42136600	31034600000	5807200	13042800	0.7636	0.9998	0.8789	0.9996	0.8789	0.9994	0.8189	0.8172	human	NA	NA	4	closed	FALSE	simple	0.7	0.3	1089.1221	00:18:09	10286.24	10437.02	10281.81	10282.61	2573.01	2290.07	0	0.913	183077	78462	261539	89731273	155877244
1	0.03	0.03	23012	42136600	31034600000	5807200	13042800	0.7636	0.9998	0.8789	0.9996	0.8789	0.9994	0.8189	0.8172	human	NA	NA	4	closed	FALSE	simple	0.7	0.3	1089.1221	00:18:09	10286.24	10437.02	10281.81	10282.61	2573.01	2290.07	0	0.913	183077	78462	261539	89731273	155877244
1	0.03	0.03	32967	41406700	32733500000	5174010	13883900	0.7489	0.9998	0.8889	0.9996	0.8889	0.9994	0.8156	0.8129	human	NA	NA	5	open	FALSE	simple	0.7	0.3	993.1853	00:16:33	10304.75	10455.93	10300.3	10301.23	2289.62	2295.05	0	NA	183077	78462	261539	89731273	155877244
1	0.03	0.03	32967	41406700	32733500000	5174010	13883900	0.7489	0.9998	0.8889	0.9996	0.8889	0.9994	0.8156	0.8129	human	NA	NA	5	open	FALSE	simple	0.7	0.3	993.1853	00:16:33	10304.75	10455.93	10300.3	10301.23	2289.62	2295.05	0	NA	183077	78462	261539	89731273	155877244
1	0.03	0.03	23112	41406100	30999300000	5173980	13772300	0.7504	0.9998	0.8889	0.9996	0.8889	0.9994	0.8164	0.8138	human	NA	NA	5	closed	FALSE	simple	0.7	0.3	999.9612	00:16:39	10285.71	10436.16	10283.68	10283.98	2289.89	2290.07	0	0.911	183077	78462	261539	89731273	155877244
1	0.03	0.03	23112	41406100	30999300000	5173980	13772300	0.7504	0.9998	0.8889	0.9996	0.8889	0.9994	0.8164	0.8138	human	NA	NA	5	closed	FALSE	simple	0.7	0.3	999.9612	00:16:39	10285.71	10436.16	10283.68	10283.98	2289.89	2290.07	0	0.911	183077	78462	261539	89731273	155877244
1	0.03	0.03	32698	42350200	32735300000	5955600	12940400	0.766	0.9998	0.8767	0.9996	0.8767	0.9994	0.8192	0.8176	human	NA	NA	6	open	FALSE	simple	0.7	0.3	1021.7858	00:17:01	10290.46	10440.89	10287.62	10288.3	2419.47	2295.08	0	NA	183077	78462	261539	89731273	155877244
1	0.03	0.03	32698	42350200	32735300000	5955600	12940400	0.766	0.9998	0.8767	0.9996	0.8767	0.9994	0.8192	0.8176	human	NA	NA	6	open	FALSE	simple	0.7	0.3	1021.7858	00:17:01	10290.46	10440.89	10287.62	10288.3	2419.47	2295.08	0	NA	183077	78462	261539	89731273	155877244
1	0.03	0.03	23216	42349600	31061900000	5955560	12833200	0.7674	0.9998	0.8767	0.9996	0.8767	0.9994	0.82	0.8184	human	NA	NA	6	closed	FALSE	simple	0.7	0.3	1015.4357	00:16:55	10275.39	10426.05	10273.36	10273.44	2292.8	2290.29	0	0.915	183077	78462	261539	89731273	155877244
1	0.03	0.03	23216	42349600	31061900000	5955560	12833200	0.7674	0.9998	0.8767	0.9996	0.8767	0.9994	0.82	0.8184	human	NA	NA	6	closed	FALSE	simple	0.7	0.3	1015.4357	00:16:55	10275.39	10426.05	10273.36	10273.44	2292.8	2290.29	0	0.915	183077	78462	261539	89731273	155877244
1	0.03	0.03	32773	39334700	32743400000	5066400	15955900	0.7114	0.9998	0.8859	0.9995	0.8859	0.9994	0.7936	0.7891	human	NA	NA	7	open	FALSE	simple	0.7	0.3	1103.9173	00:18:23	10302.96	10453.32	10300.13	10300.25	2289.62	2295.14	0	NA	183077	78462	261539	89731273	155877244
1	0.03	0.03	32773	39334700	32743400000	5066400	15955900	0.7114	0.9998	0.8859	0.9995	0.8859	0.9994	0.7936	0.7891	human	NA	NA	7	open	FALSE	simple	0.7	0.3	1103.9173	00:18:23	10302.96	10453.32	10300.13	10300.25	2289.62	2295.14	0	NA	183077	78462	261539	89731273	155877244
1	0.03	0.03	23120	39334200	31044800000	5066360	15856500	0.7127	0.9998	0.8859	0.9995	0.8859	0.9993	0.7943	0.7899	human	NA	NA	7	closed	FALSE	simple	0.7	0.3	958.9707	00:15:58	10275.46	10425.91	10271.03	10271.76	2289.62	2290.49	0	0.915	183077	78462	261539	89731273	155877244
1	0.03	0.03	23120	39334200	31044800000	5066360	15856500	0.7127	0.9998	0.8859	0.9995	0.8859	0.9993	0.7943	0.7899	human	NA	NA	7	closed	FALSE	simple	0.7	0.3	958.9707	00:15:58	10275.46	10425.91	10271.03	10271.76	2289.62	2290.49	0	0.915	183077	78462	261539	89731273	155877244
1	0.03	0.03	32818	42288200	32770700000	5875820	13002400	0.7648	0.9998	0.878	0.9996	0.878	0.9994	0.8192	0.8175	human	NA	NA	8	open	FALSE	simple	0.7	0.3	1026.3733	00:17:06	10304.48	10455.65	10300.42	10301.29	2294.87	2295.4	0	NA	183077	78462	261539	89731273	155877244
1	0.03	0.03	32818	42288200	32770700000	5875820	13002400	0.7648	0.9998	0.878	0.9996	0.878	0.9994	0.8192	0.8175	human	NA	NA	8	open	FALSE	simple	0.7	0.3	1026.3733	00:17:06	10304.48	10455.65	10300.42	10301.29	2294.87	2295.4	0	NA	183077	78462	261539	89731273	155877244
1	0.03	0.03	23181	42287600	31061700000	5875790	12899600	0.7663	0.9998	0.878	0.9996	0.878	0.9994	0.8199	0.8183	human	NA	NA	8	closed	FALSE	simple	0.7	0.3	1042.4151	00:17:22	10286.59	10437.05	10284.55	10284.6	2303.62	2290.39	0	0.914	183077	78462	261539	89731273	155877244
1	0.03	0.03	23181	42287600	31061700000	5875790	12899600	0.7663	0.9998	0.878	0.9996	0.878	0.9994	0.8199	0.8183	human	NA	NA	8	closed	FALSE	simple	0.7	0.3	1042.4151	00:17:22	10286.59	10437.05	10284.55	10284.6	2303.62	2290.39	0	0.914	183077	78462	261539	89731273	155877244
1	0.03	0.03	32750	42293800	32743000000	5935240	12996800	0.7649	0.9998	0.8769	0.9996	0.8769	0.9994	0.8187	0.8171	human	NA	NA	9	open	FALSE	simple	0.7	0.3	1076.6517	00:17:56	10301.7	10452.14	10297.27	10298.51	2289.62	2295.14	0	NA	183077	78462	261539	89731273	155877244
1	0.03	0.03	32750	42293800	32743000000	5935240	12996800	0.7649	0.9998	0.8769	0.9996	0.8769	0.9994	0.8187	0.8171	human	NA	NA	9	open	FALSE	simple	0.7	0.3	1076.6517	00:17:56	10301.7	10452.14	10297.27	10298.51	2289.62	2295.14	0	NA	183077	78462	261539	89731273	155877244
1	0.03	0.03	23105	42293300	31044400000	5935220	12890300	0.7664	0.9998	0.8769	0.9996	0.8769	0.9994	0.8195	0.818	human	NA	NA	9	closed	FALSE	simple	0.7	0.3	993.0499	00:16:33	10286.32	10436.77	10281.91	10283.28	2289.62	2290.16	0	0.914	183077	78462	261539	89731273	155877244
1	0.03	0.03	23105	42293300	31044400000	5935220	12890300	0.7664	0.9998	0.8769	0.9996	0.8769	0.9994	0.8195	0.818	human	NA	NA	9	closed	FALSE	simple	0.7	0.3	993.0499	00:16:33	10286.32	10436.77	10281.91	10283.28	2289.62	2290.16	0	0.914	183077	78462	261539	89731273	155877244
1	0.03	0.03	32658	41905900	32731300000	5832690	13384700	0.7579	0.9998	0.8778	0.9996	0.8778	0.9994	0.8154	0.8135	human	NA	NA	10	open	FALSE	simple	0.7	0.3	1018.7353	00:16:58	10290.08	10440.51	10285.78	10286.96	2289.62	2295.1	0	NA	183077	78462	261539	89731273	155877244
1	0.03	0.03	32658	41905900	32731300000	5832690	13384700	0.7579	0.9998	0.8778	0.9996	0.8778	0.9994	0.8154	0.8135	human	NA	NA	10	open	FALSE	simple	0.7	0.3	1018.7353	00:16:58	10290.08	10440.51	10285.78	10286.96	2289.62	2295.1	0	NA	183077	78462	261539	89731273	155877244
1	0.03	0.03	23125	41905300	31044500000	5832650	13276100	0.7594	0.9998	0.8778	0.9996	0.8778	0.9994	0.8162	0.8143	human	NA	NA	10	closed	FALSE	simple	0.7	0.3	1100.9066	00:18:20	10286.63	10437.3	10282.32	10283.03	2627.71	2290.09	0	0.914	183077	78462	261539	89731273	155877244
1	0.03	0.03	23125	41905300	31044500000	5832650	13276100	0.7594	0.9998	0.8778	0.9996	0.8778	0.9994	0.8162	0.8143	human	NA	NA	10	closed	FALSE	simple	0.7	0.3	1100.9066	00:18:20	10286.63	10437.3	10282.32	10283.03	2627.71	2290.09	0	0.914	183077	78462	261539	89731273	155877244
1	0.03	0.03	32659	39970300	32747800000	5769790	15320300	0.7229	0.9998	0.8739	0.9995	0.8739	0.9994	0.7945	0.7913	human	NA	NA	11	open	FALSE	simple	0.7	0.3	1049.1836	00:17:29	10290.09	10440.52	10288.05	10288.33	2289.62	2295.18	0	NA	183077	78462	261539	89731273	155877244
1	0.03	0.03	32659	39970300	32747800000	5769790	15320300	0.7229	0.9998	0.8739	0.9995	0.8739	0.9994	0.7945	0.7913	human	NA	NA	11	open	FALSE	simple	0.7	0.3	1049.1836	00:17:29	10290.09	10440.52	10288.05	10288.33	2289.62	2295.18	0	NA	183077	78462	261539	89731273	155877244
1	0.03	0.03	23163	39969700	31074300000	5769760	15211900	0.7243	0.9998	0.8739	0.9995	0.8739	0.9993	0.7953	0.7921	human	NA	NA	11	closed	FALSE	simple	0.7	0.3	1150.3984	00:19:10	10286.67	10437.34	10284.63	10284.91	2289.62	2290.21	0	0.916	183077	78462	261539	89731273	155877244
1	0.03	0.03	23163	39969700	31074300000	5769760	15211900	0.7243	0.9998	0.8739	0.9995	0.8739	0.9993	0.7953	0.7921	human	NA	NA	11	closed	FALSE	simple	0.7	0.3	1150.3984	00:19:10	10286.67	10437.34	10284.63	10284.91	2289.62	2290.21	0	0.916	183077	78462	261539	89731273	155877244
1	0.03	0.03	32662	41974300	32751800000	5839580	13316300	0.7592	0.9998	0.8779	0.9996	0.8779	0.9994	0.8161	0.8142	human	NA	NA	12	open	FALSE	simple	0.7	0.3	995.5832	00:16:35	10301.7	10452.13	10297.27	10298.01	2289.62	2295.06	0	NA	183077	78462	261539	89731273	155877244
1	0.03	0.03	32662	41974300	32751800000	5839580	13316300	0.7592	0.9998	0.8779	0.9996	0.8779	0.9994	0.8161	0.8142	human	NA	NA	12	open	FALSE	simple	0.7	0.3	995.5832	00:16:35	10301.7	10452.13	10297.27	10298.01	2289.62	2295.06	0	NA	183077	78462	261539	89731273	155877244
1	0.03	0.03	23150	41973700	31076000000	5839560	13204900	0.7607	0.9998	0.8779	0.9996	0.8779	0.9994	0.8169	0.8151	human	NA	NA	12	closed	FALSE	simple	0.7	0.3	982.844	00:16:22	10274.44	10424.89	10272.4	10272.44	2303.62	2290.06	0	0.916	183077	78462	261539	89731273	155877244
1	0.03	0.03	23150	41973700	31076000000	5839560	13204900	0.7607	0.9998	0.8779	0.9996	0.8779	0.9994	0.8169	0.8151	human	NA	NA	12	closed	FALSE	simple	0.7	0.3	982.844	00:16:22	10274.44	10424.89	10272.4	10272.44	2303.62	2290.06	0	0.916	183077	78462	261539	89731273	155877244
1	0.03	0.03	32831	42363400	32763000000	5916710	12927200	0.7662	0.9998	0.8775	0.9996	0.8775	0.9994	0.8197	0.8181	human	NA	NA	13	open	FALSE	simple	0.7	0.3	999.0755	00:16:39	10304.49	10455.66	10300.05	10300.76	2281.29	2295.05	0	NA	183077	78462	261539	89731273	155877244
1	0.03	0.03	32831	42363400	32763000000	5916710	12927200	0.7662	0.9998	0.8775	0.9996	0.8775	0.9994	0.8197	0.8181	human	NA	NA	13	open	FALSE	simple	0.7	0.3	999.0755	00:16:39	10304.49	10455.66	10300.05	10300.76	2281.29	2295.05	0	NA	183077	78462	261539	89731273	155877244
1	0.03	0.03	23285	42362800	31073600000	5916680	12822600	0.7676	0.9998	0.8774	0.9996	0.8774	0.9994	0.8204	0.8189	human	NA	NA	13	closed	FALSE	simple	0.7	0.3	1028.8927	00:17:08	10287.02	10437.69	10282.59	10283.29	15.81	2290.23	0	0.915	183077	78462	261539	89731273	155877244
1	0.03	0.03	23285	42362800	31073600000	5916680	12822600	0.7676	0.9998	0.8774	0.9996	0.8774	0.9994	0.8204	0.8189	human	NA	NA	13	closed	FALSE	simple	0.7	0.3	1028.8927	00:17:08	10287.02	10437.69	10282.59	10283.29	15.81	2290.23	0	0.915	183077	78462	261539	89731273	155877244
1	0.03	0.03	32788	41517900	32749700000	5154380	13772700	0.7509	0.9998	0.8896	0.9996	0.8896	0.9994	0.817	0.8144	human	NA	NA	14	open	FALSE	simple	0.7	0.3	1043.209	00:17:23	10304.86	10456.04	10300.41	10301.12	2292.08	2295.04	0	NA	183077	78462	261539	89731273	155877244
1	0.03	0.03	32788	41517900	32749700000	5154380	13772700	0.7509	0.9998	0.8896	0.9996	0.8896	0.9994	0.817	0.8144	human	NA	NA	14	open	FALSE	simple	0.7	0.3	1043.209	00:17:23	10304.86	10456.04	10300.41	10301.12	2292.08	2295.04	0	NA	183077	78462	261539	89731273	155877244
1	0.03	0.03	23210	41517300	31053200000	5154340	13668500	0.7523	0.9998	0.8896	0.9996	0.8896	0.9994	0.8178	0.8152	human	NA	NA	14	closed	FALSE	simple	0.7	0.3	977.0254	00:16:17	10286.41	10436.98	10283.63	10284.13	2303.62	2290.36	0	0.915	183077	78462	261539	89731273	155877244
1	0.03	0.03	23210	41517300	31053200000	5154340	13668500	0.7523	0.9998	0.8896	0.9996	0.8896	0.9994	0.8178	0.8152	human	NA	NA	14	closed	FALSE	simple	0.7	0.3	977.0254	00:16:17	10286.41	10436.98	10283.63	10284.13	2303.62	2290.36	0	0.915	183077	78462	261539	89731273	155877244
1	0.03	0.03	32850	41227800	32754900000	5085760	14062800	0.7457	0.9998	0.8902	0.9996	0.8902	0.9994	0.8144	0.8115	human	NA	NA	15	open	FALSE	simple	0.7	0.3	971.3758	00:16:11	10304.47	10455.66	10300.14	10300.83	2289.62	2295.14	0	NA	183077	78462	261539	89731273	155877244
1	0.03	0.03	32850	41227800	32754900000	5085760	14062800	0.7457	0.9998	0.8902	0.9996	0.8902	0.9994	0.8144	0.8115	human	NA	NA	15	open	FALSE	simple	0.7	0.3	971.3758	00:16:11	10304.47	10455.66	10300.14	10300.83	2289.62	2295.14	0	NA	183077	78462	261539	89731273	155877244
1	0.03	0.03	23054	41227200	31028100000	5085740	13956800	0.7471	0.9998	0.8902	0.9996	0.8902	0.9994	0.8152	0.8124	human	NA	NA	15	closed	FALSE	simple	0.7	0.3	1108.6939	00:18:28	10286.19	10436.56	10284.14	10284.33	2289.62	2290.33	0	0.913	183077	78462	261539	89731273	155877244
1	0.03	0.03	23054	41227200	31028100000	5085740	13956800	0.7471	0.9998	0.8902	0.9996	0.8902	0.9994	0.8152	0.8124	human	NA	NA	15	closed	FALSE	simple	0.7	0.3	1108.6939	00:18:28	10286.19	10436.56	10284.14	10284.33	2289.62	2290.33	0	0.913	183077	78462	261539	89731273	155877244
1	0.03	0.03	32738	41453700	32729900000	5217890	13836900	0.7497	0.9998	0.8882	0.9996	0.8882	0.9994	0.8158	0.8131	human	NA	NA	16	open	FALSE	simple	0.7	0.3	1163.3326	00:19:23	10302.06	10452.49	10297.76	10298.66	2654.55	2295.05	0	NA	183077	78462	261539	89731273	155877244
1	0.03	0.03	32738	41453700	32729900000	5217890	13836900	0.7497	0.9998	0.8882	0.9996	0.8882	0.9994	0.8158	0.8131	human	NA	NA	16	open	FALSE	simple	0.7	0.3	1163.3326	00:19:23	10302.06	10452.49	10297.76	10298.66	2654.55	2295.05	0	NA	183077	78462	261539	89731273	155877244
1	0.03	0.03	23151	41453100	31028400000	5217860	13726500	0.7512	0.9998	0.8882	0.9996	0.8882	0.9994	0.8166	0.814	human	NA	NA	16	closed	FALSE	simple	0.7	0.3	986.5891	00:16:26	10274.49	10424.94	10270.07	10271.04	2289.62	2289.98	0	0.914	183077	78462	261539	89731273	155877244
1	0.03	0.03	23151	41453100	31028400000	5217860	13726500	0.7512	0.9998	0.8882	0.9996	0.8882	0.9994	0.8166	0.814	human	NA	NA	16	closed	FALSE	simple	0.7	0.3	986.5891	00:16:26	10274.49	10424.94	10270.07	10271.04	2289.62	2289.98	0	0.914	183077	78462	261539	89731273	155877244
1	0.03	0.03	32887	42376100	32765000000	5964820	12914500	0.7664	0.9998	0.8766	0.9996	0.8766	0.9994	0.8194	0.8178	human	NA	NA	17	open	FALSE	simple	0.7	0.3	1049.5259	00:17:29	10304.46	10455.64	10300.05	10301.16	2324.7	2295.06	0	NA	183077	78462	261539	89731273	155877244
