seq	abundance	similarity
ERR1039474.19708	1	119
ERR1039475.25417	1	13
ERR1039461.9281	1	14
ERR1039473.19281	1	22
ERR1039461.67149	1	2
ERR1039460.13121	1	48
ERR1039463.56646	1	309
ERR1039468.68736	1	0
ERR1039472.69215	1	31
ERR1039468.73076	1	664
ERR1039474.65095	1	394
ERR1039461.35480	1	0
ERR1039473.11721	1	23
ERR1039471.75452	1	4
ERR1039462.80414	1	6
ERR1039474.67085	1	0
ERR1039472.69942	1	28
ERR1039468.57224	2	311
ERR1039466.57889	1	50
ERR1039472.39936	2	14
ERR1039475.71998	1	23
ERR1039469.36370	1	72
ERR1039474.59392	2	32
ERR1039476.65846	1	5
ERR1039476.3312	1	3
ERR1039475.63138	1	34
ERR1039463.82650	1	296
ERR1039464.75135	1	117
ERR1039460.52730	1	0
ERR1039460.27836	1	64
ERR1039465.73509	1	0
ERR1039473.14812	1	28
ERR1039474.8024	1	45
ERR1039475.46637	1	4
ERR1039471.55498	1	6
ERR1039476.68891	1	0
ERR1039474.26821	1	11
ERR1039465.59358	1	1417
ERR1039474.15966	5	27
ERR1039475.70688	1	6
ERR1039474.61918	1	48
ERR1039466.56867	1	5
ERR1039462.82396	1	42
ERR1039462.62809	1	663
ERR1039467.17384	1	113
ERR1039464.52641	1	3
ERR1039460.10990	3	54
ERR1039459.4452	1	10
ERR1039469.59543	1	0
ERR1039471.70597	1	31
ERR1039474.14433	1	13
ERR1039472.72959	1	8
ERR1039475.70949	1	3
ERR1039476.36591	1	30
ERR1039471.18930	1	21
ERR1039463.87316	1	5
ERR1039476.82070	1	171
ERR1039465.66863	1	682
ERR1039472.68355	1	3
ERR1039471.51280	1	0
ERR1039460.74323	1	1
ERR1039477.71869	1	7
ERR1039476.13453	1	13
ERR1039466.46856	1	25
ERR1039477.21524	1	27
ERR1039459.78112	1	941
ERR1039463.59894	1	0
ERR1039472.41494	1	3
ERR1039477.30686	2	0
ERR1039474.30345	1	3
ERR1039475.56642	1	1
ERR1039476.87932	1	76
ERR1039465.87415	1	57
ERR1039477.57155	1	9
ERR1039463.69496	1	44
ERR1039472.40905	1	17
ERR1039465.61353	1	215
ERR1039477.51750	1	5
ERR1039475.72930	3	5
ERR1039467.6389	1	3
ERR1039473.43535	2	18
ERR1039467.72959	1	201
ERR1039467.17666	1	2
ERR1039474.9282	1	8
ERR1039463.84827	1	7
ERR1039473.19749	1	1
ERR1039476.32582	1	9
ERR1039460.54729	1	1150
ERR1039474.55319	1	6
ERR1039465.19843	1	248
ERR1039471.43718	4	101
ERR1039468.30433	1	0
ERR1039469.19623	1	24
ERR1039471.86134	1	5
ERR1039477.73499	1	77
ERR1039461.73640	1	194
ERR1039467.37162	1	578
ERR1039475.74397	1	183
ERR1039471.43213	3	4
ERR1039474.13597	7	340
ERR1039471.7328	1	11
ERR1039472.29321	1	4
ERR1039476.87027	1	9
ERR1039475.6213	1	71
ERR1039471.33287	1	0
ERR1039473.71492	1	13
ERR1039465.68921	1	10
ERR1039461.74883	1	71
ERR1039474.58050	1	102
ERR1039474.55491	1	18
ERR1039460.62084	1	9
ERR1039474.63329	1	24
ERR1039471.58985	1	28
ERR1039471.16092	1	1
ERR1039461.35369	1	804
ERR1039474.54454	1	1
ERR1039468.56810	1	24
ERR1039459.38175	1	273
ERR1039473.6342	1	498
ERR1039465.82640	1	506
ERR1039463.49712	1	168
ERR1039476.39903	3	5
ERR1039474.57192	1	0
ERR1039473.68905	1	7
ERR1039469.21006	1	164
ERR1039460.82757	1	57
ERR1039473.45252	1	0
ERR1039476.83686	1	40
ERR1039471.70900	1	1
ERR1039464.30266	1	0
ERR1039472.33241	1	46
ERR1039476.82953	1	19
ERR1039464.24104	116	31
ERR1039474.22662	1	0
ERR1039464.35493	1	469
ERR1039475.49922	1	20
ERR1039473.36881	1	24
ERR1039468.61262	1	0
ERR1039476.5393	1	0
ERR1039460.71935	1	134
ERR1039475.33131	6	57
ERR1039475.41954	1	37
ERR1039476.32964	1	116
ERR1039466.77684	1	22
ERR1039462.36098	1	36
ERR1039464.52550	4	146
ERR1039473.17932	1	0
ERR1039476.33515	1	139
ERR1039475.70667	1	125
ERR1039472.74252	4	30
ERR1039475.46607	1	24
ERR1039462.53327	1	31
ERR1039472.40340	1	3
ERR1039464.12174	1	106
ERR1039472.73771	1	229
ERR1039477.55361	8	22
ERR1039459.17013	1	1046
ERR1039467.28526	1	10
ERR1039476.17508	1	50
ERR1039465.18056	1	162
ERR1039464.63049	1	28
ERR1039469.19104	1	33
ERR1039472.37535	1	54
ERR1039465.57716	1	86
ERR1039471.47286	1	36
ERR1039475.69521	1	10
ERR1039461.5013	1	1
ERR1039469.78590	1	7
ERR1039476.52062	5	13
ERR1039475.54954	1	0
ERR1039461.60748	1	1679
ERR1039463.88320	1	320
ERR1039477.53202	1	13
ERR1039461.67334	1	1
ERR1039471.34896	1	2
ERR1039465.17353	1	1084
ERR1039477.31480	30	89
ERR1039477.59038	2	5
ERR1039462.65819	1	13
ERR1039473.30375	1	4
ERR1039476.48601	6	3
ERR1039473.22929	11	22
ERR1039472.1667	43	49
ERR1039471.72356	1	0
ERR1039461.25530	1	6
ERR1039476.10882	1	10
ERR1039477.48554	1	33
ERR1039473.74329	1	20
ERR1039474.18769	1	14
ERR1039476.38675	1	3
ERR1039477.62470	1	38
ERR1039462.32010	1	30
ERR1039459.44724	205	240
ERR1039475.68564	1	34
ERR1039462.45551	1	15
ERR1039460.71891	1	121
ERR1039472.54318	1	18
ERR1039471.88005	1	228
ERR1039477.36117	1	73
ERR1039468.71678	1	13
ERR1039459.29840	1	1157
ERR1039469.63293	1	381
ERR1039471.67397	1	88
ERR1039476.53804	1	29
ERR1039460.50032	1	4
ERR1039475.59518	1	56
ERR1039469.89811	1	0
ERR1039465.94120	1	99
ERR1039475.9589	2	24
ERR1039471.92069	1	1
ERR1039475.6890	1	8
ERR1039477.52409	2	19
ERR1039463.44254	1	0
ERR1039465.84908	1	13
ERR1039459.36256	1	23
ERR1039476.38591	1	3
ERR1039462.58968	1	737
ERR1039472.3794	1	53
ERR1039473.67594	1	126
ERR1039474.14031	1	1
ERR1039475.47819	1	48
ERR1039462.49108	1	365
ERR1039471.68805	1	23
ERR1039461.73708	1	5
ERR1039475.9410	1	14
ERR1039463.20559	1	835
ERR1039474.7806	1	13
ERR1039471.71285	1	8
ERR1039475.35916	1	16
ERR1039468.18523	1	11
ERR1039473.65060	1	55
ERR1039472.8399	1	318
ERR1039473.16998	1	8
ERR1039476.58853	1	14
ERR1039473.79089	1	2
ERR1039466.20864	8	325
ERR1039472.35883	1	40
ERR1039469.86090	1	1907
ERR1039474.60595	1	7
ERR1039475.51529	1	1
ERR1039460.30125	1	205
ERR1039460.53979	1	11
ERR1039459.63321	3	1
ERR1039467.10561	1	0
ERR1039464.79868	1	212
ERR1039475.10014	1	10
ERR1039475.10718	1	3
ERR1039464.77472	1	948
ERR1039466.3164	17	21
ERR1039477.68916	1	338
ERR1039466.12523	1	1
ERR1039461.47552	1	24
ERR1039473.7192	1	3
ERR1039473.70528	1	17
ERR1039474.47969	1	354
ERR1039459.33137	1	135
ERR1039477.62100	1	537
ERR1039477.61913	1	20
ERR1039476.58953	1	15
ERR1039476.20931	1	36
ERR1039472.68924	1	5
ERR1039476.38357	3	123
ERR1039462.16522	1	3
ERR1039476.82841	1	3
ERR1039477.70077	1	15
ERR1039474.40788	1	295
ERR1039472.70834	1	196
ERR1039465.59980	1	791
ERR1039463.93953	1	66
ERR1039477.53848	2	96
ERR1039466.67013	1	46
ERR1039472.28242	1	2
ERR1039466.80662	1	468
ERR1039471.45548	1	1
ERR1039460.77346	1	0
ERR1039460.17835	1	76
ERR1039476.55621	1	18
ERR1039477.73223	1	24
ERR1039472.61317	1	0
ERR1039477.34361	2	3
ERR1039471.71647	1	13
ERR1039477.49049	1	11
ERR1039476.39382	2	0
ERR1039472.71176	1	54
ERR1039471.81065	1	22
ERR1039476.14348	1	22
ERR1039467.12369	13	31
ERR1039467.17997	1	292
ERR1039469.3028	1	9
ERR1039476.53866	1	23
ERR1039471.19710	1	33
ERR1039464.83202	1	29
ERR1039474.62578	1	19
ERR1039469.61512	1	83
ERR1039472.7201	1	37
ERR1039472.37313	13	2
ERR1039465.90918	8	84
ERR1039467.80536	1	628
ERR1039469.75206	1	9
ERR1039474.29157	1	1
ERR1039476.26132	1	50
ERR1039473.11013	1	4
ERR1039465.83213	4	86
ERR1039459.45506	1	25
ERR1039461.67615	1	24
ERR1039474.24933	1	0
ERR1039474.66763	1	17
ERR1039464.7379	1	19
ERR1039477.50916	53	594
ERR1039467.80633	8	182
ERR1039468.70686	1	140
ERR1039464.35768	1	50
ERR1039476.814	5	0
ERR1039463.62504	1	85
ERR1039471.11528	2	370
ERR1039460.55670	1	235
ERR1039476.77773	1	58
ERR1039474.12086	1	37
ERR1039467.49543	1	360
ERR1039473.59276	1	64
ERR1039475.56924	1	0
ERR1039471.80116	1	2
ERR1039476.77964	1	1
ERR1039468.16011	1	26
ERR1039467.79954	1	0
ERR1039476.9335	1	0
ERR1039473.21390	1	1
ERR1039476.36335	1	32
ERR1039473.35790	4	20
ERR1039459.74765	1	69
ERR1039466.64190	1	14
ERR1039471.29117	1	79
ERR1039465.67731	1	0
ERR1039471.40536	1	4
ERR1039465.20598	1	136
ERR1039475.73045	1	12
ERR1039473.56498	1	52
ERR1039475.64901	1	292
ERR1039468.21733	1	2769
ERR1039461.32353	1	57
ERR1039475.67886	1	70
ERR1039477.32943	37	19
ERR1039472.22540	1	0
ERR1039474.20243	1	48
ERR1039477.49712	1	7
ERR1039473.56326	1	20
ERR1039473.59607	1	2
ERR1039476.57736	1	19
ERR1039460.42322	4	80
ERR1039467.42267	1	103
ERR1039467.57570	1	1
ERR1039476.1367	1	3
ERR1039471.17848	1	51
ERR1039463.65223	1	144
ERR1039459.60429	1	353
ERR1039467.13188	9	4
ERR1039472.74429	1	5
ERR1039468.14025	1	1070
ERR1039463.70008	1	415
ERR1039473.50502	2	35
ERR1039468.70555	1	250
ERR1039474.62314	1	7
ERR1039472.23464	454	228
ERR1039471.55780	1	259
ERR1039463.51044	1	5
ERR1039467.71237	1	21
ERR1039475.58117	1	31
ERR1039476.44312	1	0
ERR1039459.54444	1	4
ERR1039471.78268	1	13
ERR1039474.53352	1	131
ERR1039472.44878	1	2
ERR1039473.35100	1	146
ERR1039466.66331	1	34
ERR1039477.58232	1	1
ERR1039475.19547	1	10
ERR1039469.52109	1	0
ERR1039468.71873	1	3
ERR1039475.48601	1	11
ERR1039476.14735	1	16
ERR1039474.50011	2	28
ERR1039474.23393	1	109
ERR1039466.66692	1	196
ERR1039468.54855	1	340
ERR1039474.21723	1	48
ERR1039465.1949	1	23
ERR1039468.30246	1	200
ERR1039468.58060	1	325
ERR1039467.63367	1	1
ERR1039475.60192	1	4
ERR1039468.70885	1	7
ERR1039475.51392	1	4
ERR1039473.33078	1	22
ERR1039467.71044	1	1846
ERR1039461.65982	2	473
ERR1039459.24679	1	0
ERR1039473.73036	1	38
ERR1039474.3203	1	35
ERR1039471.395	1	52
ERR1039463.93263	1	191
ERR1039476.35586	1	8
ERR1039473.57798	1	1
ERR1039471.52853	3	6
ERR1039469.30717	1	521
ERR1039476.4144	1	21
ERR1039468.32413	1	174
ERR1039476.51305	1	257
ERR1039471.82075	1	15
ERR1039473.82132	1	17
ERR1039477.73696	1	3
ERR1039471.37168	1	42
ERR1039477.63437	1	176
ERR1039476.47995	1	8
ERR1039464.27038	1	0
ERR1039468.30073	1	399
ERR1039462.79150	1	385
ERR1039475.60892	1	7
ERR1039467.57663	1	35
ERR1039475.7847	1	0
ERR1039473.34914	1	0
ERR1039476.68712	1	7
ERR1039460.30954	1	251
ERR1039461.16557	1	23
ERR1039468.72464	1	2
ERR1039471.10822	1	34
ERR1039468.65385	1	482
ERR1039467.44706	1	43
ERR1039463.9923	1	402
ERR1039476.64826	6	436
ERR1039476.20745	1	4
ERR1039473.16547	1	14
ERR1039464.82566	1	360
ERR1039464.81452	1	483
ERR1039465.26973	1	292
ERR1039473.73213	1	19
ERR1039476.36485	1	28
ERR1039465.87977	1	167
ERR1039464.8865	1	56
ERR1039459.70977	1	1094
ERR1039475.65214	1	29
ERR1039465.34574	1	221
ERR1039467.27472	1	300
ERR1039477.28553	1	31
ERR1039475.13347	1	7
ERR1039473.65979	2	2
ERR1039464.69817	1	160
ERR1039472.51539	1	3
ERR1039469.48101	1	146
ERR1039467.58689	1	528
ERR1039467.26853	3	96
ERR1039477.37242	1	1
ERR1039476.84538	1	34
ERR1039474.49549	5	2
ERR1039461.20991	1	29
ERR1039477.42176	1	41
ERR1039465.36341	1	13
ERR1039475.36248	1	11
ERR1039474.61814	1	158
ERR1039476.71847	1	40
ERR1039467.75124	1	12
ERR1039472.5425	4	8
ERR1039471.88008	1	58
ERR1039477.54371	1	8
ERR1039465.82477	1	149
ERR1039460.74389	1	186
ERR1039471.43690	1	5
ERR1039474.55774	1	1
ERR1039468.21575	1	11
ERR1039475.8654	1	26
ERR1039476.61747	7	5
ERR1039460.27681	1	815
ERR1039472.36634	1	64
ERR1039471.53381	5	12
ERR1039465.26672	1	166
ERR1039459.76649	1	106
ERR1039473.8478	1	2
ERR1039465.89389	1	0
ERR1039472.63256	1	50
ERR1039460.55168	1	266
ERR1039468.74845	1	47
ERR1039476.76481	1	35
ERR1039475.43714	1	2
ERR1039473.51687	1	2
ERR1039460.57479	1	0
ERR1039464.46256	1	533
ERR1039477.72545	1	7
ERR1039477.59977	1	1
ERR1039471.35581	1	19
ERR1039476.36396	132	91
ERR1039476.58572	1	0
ERR1039475.19243	1	14
ERR1039473.81949	1	7
ERR1039476.68507	1	60
ERR1039461.38564	6	14
ERR1039469.92689	1	5
ERR1039463.38236	1	0
ERR1039472.25535	1	2
ERR1039476.79302	1	15
ERR1039475.46279	1	17
ERR1039475.22189	1	2
ERR1039466.4724	1	6
ERR1039474.24238	1	0
ERR1039459.52177	1	1
ERR1039471.8662	7	53
ERR1039463.82745	1	104
ERR1039468.17269	1	1899
ERR1039474.55040	1	1
ERR1039466.80134	1	62
ERR1039476.54923	1	0
ERR1039468.47782	1	239
ERR1039472.60009	1	6
ERR1039471.86995	1	13
ERR1039459.79072	1	102
ERR1039466.53592	2	1490
ERR1039471.84906	1	59
ERR1039476.84310	1	6
ERR1039465.33702	1	12
ERR1039467.71189	1	30
ERR1039462.27431	1	0
ERR1039476.86609	1	68
ERR1039474.46321	1	6
ERR1039467.76874	1	22
ERR1039463.8676	1	11
ERR1039473.26023	1	2
ERR1039463.85964	1	44
ERR1039459.37149	1	416
ERR1039471.18909	3	6
ERR1039477.21661	1	63
ERR1039471.71994	1	1
ERR1039460.57307	1	15
ERR1039473.47425	1	0
ERR1039461.42416	1	1674
ERR1039475.57819	1	8
ERR1039474.63667	1	369
ERR1039461.36523	46	1653
ERR1039473.71831	1	19
ERR1039471.76457	1	2
ERR1039464.63962	1	1028
ERR1039464.77381	1	538
ERR1039463.7407	1	109
ERR1039473.42728	1	48
ERR1039472.42946	1	108
ERR1039476.83121	1	9
ERR1039461.60651	1	263
ERR1039472.11056	1	15
ERR1039466.17800	1	21
ERR1039477.30164	1	5
ERR1039477.68278	1	22
ERR1039465.44716	1	132
ERR1039474.67241	1	2
ERR1039473.81317	1	25
ERR1039473.21578	1	1
ERR1039476.18112	1	0
ERR1039466.48296	1	108
ERR1039475.13001	1	11
ERR1039474.37700	4	571
ERR1039465.38476	1	23
ERR1039472.74492	1	16
ERR1039466.34296	1	59
ERR1039473.62419	1	64
ERR1039465.86094	2	2404
ERR1039460.72822	1	211
ERR1039463.58054	1	643
ERR1039475.71029	1	7
ERR1039464.67032	1	92
ERR1039463.90018	1	438
ERR1039469.52684	16	18
ERR1039475.61493	1	28
ERR1039462.89100	1	1948
ERR1039477.29826	1	67
ERR1039476.70358	1	12
ERR1039462.89407	1	208
ERR1039465.85053	1	321
ERR1039466.25213	3	2
ERR1039459.9638	1	166
ERR1039465.63751	1	5
ERR1039476.24464	23	34
ERR1039473.42134	4	82
ERR1039472.2073	1	1
ERR1039471.71178	1	30
ERR1039477.48019	1	6
ERR1039461.51668	1	371
ERR1039460.4616	1	5
ERR1039473.35747	1	14
ERR1039473.58888	1	6
ERR1039459.82849	1	410
ERR1039465.88074	1	813
ERR1039477.44879	3	67
ERR1039477.35521	1	165
ERR1039475.73915	1	0
ERR1039473.77196	1	129
ERR1039471.63839	1	20
ERR1039472.46366	1	6
ERR1039473.21852	1	35
ERR1039476.77494	1	26
ERR1039467.2327	1	1
ERR1039476.39015	4	14
ERR1039477.37508	1	1
ERR1039461.72349	1	20
ERR1039476.4371	5	16
ERR1039469.82804	1	330
ERR1039471.81458	1	9
ERR1039477.47337	1	15
ERR1039476.30915	1	2
ERR1039463.22357	1	11
ERR1039477.73402	1	972
ERR1039460.4455	1	43
ERR1039474.49346	1	1
ERR1039475.34738	1	4
ERR1039475.68678	1	15
ERR1039472.9518	1	1
ERR1039473.70127	1	4
ERR1039467.42589	1	141
ERR1039477.1437	1	22
ERR1039469.57239	1	1317
ERR1039476.85638	1	0
ERR1039476.76029	1	1
ERR1039474.25435	3	1
ERR1039476.26419	1	4
ERR1039463.89059	1	565
ERR1039473.7916	3	0
ERR1039468.57167	1	832
ERR1039467.77683	1	428
ERR1039472.11612	1	86
ERR1039473.24140	3	28
ERR1039474.61881	1	18
ERR1039474.47797	1	6
ERR1039465.89130	1	137
ERR1039461.68857	1	17
ERR1039475.20162	1	12
ERR1039473.46391	7	30
ERR1039472.33773	1	1
ERR1039475.49245	2	156
ERR1039462.76462	1	2
ERR1039461.18157	1	0
ERR1039475.43515	1	14
ERR1039460.52413	2	324
ERR1039473.80158	1	0
ERR1039466.51761	1	859
ERR1039476.44289	3	67
ERR1039461.347	1	0
ERR1039462.78244	1	595
ERR1039467.31866	1	4
ERR1039466.4061	1	0
ERR1039463.77807	1	7
ERR1039477.63386	1	0
ERR1039460.56986	1	834
ERR1039477.72005	1	4
ERR1039474.58746	1	5
ERR1039461.74271	1	67
ERR1039477.52020	1	10
ERR1039459.3755	1	455
ERR1039471.85716	1	363
ERR1039461.36072	2	141
ERR1039477.47850	1	36
ERR1039468.58476	1	30
ERR1039476.45544	1	1
ERR1039465.61027	1	28
ERR1039475.31536	1	1
ERR1039472.53065	1	12
ERR1039474.19846	1	3
ERR1039465.23407	1	1146
ERR1039461.63784	1	282
ERR1039476.67113	1	3
ERR1039459.66148	1	729
ERR1039468.47915	1	31
ERR1039473.75051	1	73
ERR1039474.56983	1	3
ERR1039461.10176	1	3
ERR1039460.2706	1	37
ERR1039471.12958	1	135
ERR1039468.53052	1	518
ERR1039476.29322	1	14
ERR1039459.3570	1	305
ERR1039471.20602	1	29
ERR1039471.5618	16	9
ERR1039475.66674	1	0
ERR1039464.66942	1	23
ERR1039473.72992	3	15
ERR1039471.5549	1	6
ERR1039467.14805	1	595
ERR1039474.23974	82	60
ERR1039468.14354	5	63
ERR1039473.54075	1	9
ERR1039465.34634	1	176
ERR1039471.24011	20	2
ERR1039465.69614	1	6
ERR1039472.33585	3	20
ERR1039475.16403	1	100
ERR1039471.19806	1	25
ERR1039476.59475	1	39
ERR1039475.54420	1	20
ERR1039475.51358	1	171
ERR1039464.12993	1	0
ERR1039468.49380	1	12
ERR1039464.53819	1	1
ERR1039473.61558	1	0
ERR1039460.76573	1	1127
ERR1039477.33874	1	65
ERR1039471.60254	1	44
ERR1039476.86130	1	1
ERR1039471.91793	1	2
ERR1039469.75334	1	30
ERR1039467.13758	1	62
ERR1039475.71541	1	72
ERR1039473.55233	1	31
ERR1039466.54499	1	256
ERR1039477.65154	1	2
ERR1039473.27055	1	8
ERR1039469.12608	1	16
ERR1039475.59642	1	8
ERR1039472.24445	22	62
ERR1039475.50816	1	5
ERR1039459.57293	1	518
ERR1039466.57408	1	0
ERR1039477.38243	1	463
ERR1039476.544	1	11
ERR1039474.64121	2	11
ERR1039471.33384	1	16
ERR1039465.78655	1	117
ERR1039474.24767	6	167
ERR1039464.61968	1	30
ERR1039465.41703	1	8
ERR1039476.78509	1	284
ERR1039463.70453	1	2
ERR1039467.14549	1	274
ERR1039472.63714	1	3
ERR1039463.15202	1	76
ERR1039464.20048	1	15
ERR1039477.50899	1	94
ERR1039468.32727	96	219
ERR1039477.46203	1	0
ERR1039476.52654	18	12
ERR1039476.58829	1	21
ERR1039473.78630	1	8
ERR1039466.54737	1	613
ERR1039476.83553	1	23
ERR1039459.57501	1	453
ERR1039467.79139	1	5
ERR1039463.74807	1	16
ERR1039471.76723	1	2
ERR1039462.46459	1	223
ERR1039461.386	15	8
ERR1039473.30966	1	44
ERR1039471.28452	1	3
ERR1039467.36061	1207	323
ERR1039477.73166	1	103
ERR1039474.24226	2	18
ERR1039467.17723	1	8
ERR1039462.79345	1	58
ERR1039474.17638	1	12
ERR1039466.28078	1	0
ERR1039459.65116	1	347
ERR1039476.75048	1	0
ERR1039476.80881	1	10
ERR1039476.39360	1	12
ERR1039467.49833	1	52
ERR1039460.40176	3	1194
ERR1039473.71415	1	17
ERR1039467.29552	1	514
ERR1039473.22908	2	20
ERR1039465.92589	1	15
ERR1039471.24920	4	2
ERR1039459.59206	1	159
ERR1039472.1884	1	14
ERR1039476.47793	1	426
ERR1039469.22808	1	233
ERR1039460.51563	1	11
ERR1039477.68481	1	1
ERR1039471.89769	1	22
ERR1039467.7035	1	153
ERR1039465.81790	1	365
ERR1039460.23833	1	3
ERR1039471.19943	1	0
ERR1039464.59935	1	35
ERR1039466.59009	1	0
ERR1039475.50538	1	118
ERR1039476.75452	1	0
ERR1039476.21003	1	0
ERR1039477.12218	16	41
ERR1039474.39007	1	8
ERR1039469.61914	1	1227
ERR1039473.51951	1	0
ERR1039474.67323	1	9
ERR1039477.31578	1	155
ERR1039471.72979	1	4
ERR1039467.5272	1	468
ERR1039475.65342	1	64
ERR1039475.21919	1	3
ERR1039474.5485	1	4
ERR1039475.65507	1	0
ERR1039474.64970	1	16
ERR1039473.63610	1	23
ERR1039474.46581	1	16
ERR1039462.47417	1	2
ERR1039476.87180	1	301
ERR1039467.53812	3	176
ERR1039475.11863	1	198
ERR1039472.272	159	38
ERR1039461.75282	1	104
ERR1039467.60909	1	35
ERR1039471.42528	1	79
ERR1039475.28872	1	3
ERR1039461.72674	1	2
ERR1039476.12029	1	8
ERR1039469.33451	1	0
ERR1039472.71216	1	50
ERR1039473.20364	1	57
ERR1039471.8504	2	3
ERR1039460.38643	1	47
ERR1039471.62817	1	7
ERR1039476.58270	1	28
ERR1039474.171	15	87
ERR1039462.44583	1	56
ERR1039473.673	1	68
ERR1039465.93004	1	2
ERR1039462.90741	1	160
ERR1039462.50755	1	0
ERR1039466.52117	1	217
ERR1039471.52776	1	2
ERR1039473.38779	1	15
ERR1039461.29248	1	2
ERR1039467.5638	1	89
ERR1039471.71556	1	4
ERR1039466.10024	1	4
ERR1039461.62052	4	62
ERR1039467.72710	1	120
ERR1039465.10406	1	515
ERR1039465.7181	1	732
ERR1039461.2200	1	176
ERR1039469.91863	1	25
ERR1039469.54686	1	1078
ERR1039475.70373	1	202
ERR1039468.76896	1	3
ERR1039471.48056	1	2
ERR1039477.14592	1	13
ERR1039477.61166	1	13
ERR1039475.74882	1	0
ERR1039472.66897	1	1
ERR1039471.45957	1	964
ERR1039472.61972	1	0
ERR1039468.4358	1	28
ERR1039475.12707	1	75
ERR1039467.51099	4	6
ERR1039476.26651	1	177
ERR1039477.73634	1	0
ERR1039471.77074	1	18
ERR1039473.71234	1	0
ERR1039474.14902	1	1
ERR1039459.56546	2	17
ERR1039463.31306	1	401
ERR1039476.15559	1	63
ERR1039475.33228	1	172
ERR1039472.64372	1	72
ERR1039464.67844	1	499
ERR1039474.46120	1	6
ERR1039473.2269	1	3
ERR1039476.56786	1	13
ERR1039462.85743	1	105
ERR1039462.12698	1	5
ERR1039460.27071	1	556
ERR1039461.51840	1	45
ERR1039465.72251	4	5
ERR1039466.61676	1	250
ERR1039474.6195	1	0
ERR1039459.32716	1	220
ERR1039473.16967	1	3
ERR1039472.63088	1	8
ERR1039475.46113	1	91
ERR1039462.8975	1	80
ERR1039467.30442	1	399
ERR1039468.24431	1	47
ERR1039463.73694	1	90
ERR1039472.60053	9	73
ERR1039475.57352	1	1
ERR1039459.15266	9	388
ERR1039472.6606	1	89
ERR1039475.51774	1	0
ERR1039468.5315	1	120
ERR1039468.43495	2	46
ERR1039461.26383	1	1010
ERR1039468.64780	1	112
ERR1039464.20142	1	62
ERR1039473.58404	1	58
ERR1039459.11238	1	0
ERR1039472.73405	1	2
ERR1039460.77232	1	682
ERR1039476.75128	1	0
ERR1039472.53402	1	45
ERR1039475.6766	1	3
ERR1039463.48422	1	35
ERR1039471.83572	1	7
ERR1039466.14365	1	10
ERR1039474.46205	1	3
ERR1039476.418	43	56
ERR1039474.50689	1	2
ERR1039471.62158	1	0
ERR1039477.21287	1	1
ERR1039463.85697	1	520
ERR1039477.55184	3	15
ERR1039466.55388	1	10
ERR1039459.75517	1	138
ERR1039477.21954	1	0
ERR1039464.47938	111	170
ERR1039464.72680	1	30
ERR1039473.26538	1	4
ERR1039469.50745	1	0
ERR1039475.54269	1	4
ERR1039475.72872	1	22
ERR1039461.60045	5	8
ERR1039466.29281	1	0
ERR1039472.75097	1	8
ERR1039471.31441	1	12
ERR1039466.41107	1	703
ERR1039475.12608	1	5
ERR1039463.48016	1	0
ERR1039469.59342	1	29
ERR1039464.74230	1	16
ERR1039477.58996	1	6
ERR1039477.71544	1	9
ERR1039472.61222	1	38
ERR1039473.42697	1	0
ERR1039473.17902	1	43
ERR1039460.28171	1	33
ERR1039459.17320	1	470
ERR1039471.44639	1	242
ERR1039477.56075	1	15
ERR1039464.15851	1	189
ERR1039465.21126	1	190
ERR1039461.42875	3	127
ERR1039476.82027	1	5
ERR1039476.29946	1	17
ERR1039467.35701	1	476
ERR1039469.84439	1	130
ERR1039477.38700	5	8
ERR1039460.22472	5	3
ERR1039473.52891	1	18
ERR1039461.28889	2	1283
ERR1039460.57973	1	708
ERR1039477.66525	1	19
ERR1039474.48603	1	17
ERR1039475.67669	1	68
ERR1039476.87790	1	2
ERR1039461.37188	1	9
ERR1039471.61157	2	11
ERR1039466.49590	1	45
ERR1039471.40274	1	30
ERR1039466.60325	1	45
ERR1039477.64340	1	0
ERR1039472.173	735	884
ERR1039469.35634	1	78
ERR1039475.45941	1	74
ERR1039476.35395	1	2
ERR1039473.73354	1	3
ERR1039467.78568	1	0
ERR1039462.39029	1	27
ERR1039469.74679	1	363
ERR1039469.12114	1	597
ERR1039459.37304	2	2
ERR1039471.14576	1	68
ERR1039466.53172	1	310
ERR1039476.81079	1	14
ERR1039473.71601	1	9
ERR1039465.53070	1	518
ERR1039463.4103	1	775
ERR1039463.3584	1	7
ERR1039471.80472	1	9
ERR1039476.54451	1	74
ERR1039477.34766	1	11
ERR1039465.75096	1	198
ERR1039467.82939	1	158
ERR1039460.60480	1	1
ERR1039460.16334	1	112
ERR1039472.11921	46	47
ERR1039463.24346	1	381
ERR1039472.31844	1	78
ERR1039469.64994	1	0
ERR1039472.32402	1	28
ERR1039463.93227	1	6
ERR1039474.61031	1	0
ERR1039465.74725	1	0
ERR1039465.23181	1	441
ERR1039463.1160	1	153
ERR1039469.63278	1	302
ERR1039474.16893	1	5
ERR1039460.2308	1	1
ERR1039476.86309	1	0
ERR1039464.28673	1	22
ERR1039472.60369	1	94
ERR1039471.44437	21	4
ERR1039469.62219	28	62
ERR1039471.78542	1	7
ERR1039475.70632	1	119
ERR1039467.73770	1	15
ERR1039477.25289	1	3
ERR1039468.56376	1	45
ERR1039464.15532	1	0
ERR1039461.75818	1	1
