iter	label	cutoff	numotus	tp	tn	fp	fn	sensitivity	specificity	ppv	npv	fdr	accuracy	mcc	f1score	dataset	ref	region	seed	method	printref	ref_weight	ref_frac	sample_frac
1	0.03	0.03	2676	7595010	1865710000	967116	2148450	0.7795	0.9995	0.887	0.9988	0.887	0.9983	0.8307	0.8298	mouse	NA	NA	2	closed	FALSE	distance	0.7	0.3
1	0.03	0.03	7930	7606580	2246450000	980376	2179660	0.7773	0.9996	0.8858	0.999	0.8858	0.9986	0.8291	0.828	mouse	NA	NA	3	open	FALSE	distance	0.7	0.3
1	0.03	0.03	2618	7602340	1855180000	979931	2138670	0.7804	0.9995	0.8858	0.9988	0.8858	0.9983	0.8306	0.8298	mouse	NA	NA	3	closed	FALSE	distance	0.7	0.3
1	0.03	0.03	7980	7597520	2246460000	969770	2188720	0.7763	0.9996	0.8868	0.999	0.8868	0.9986	0.8291	0.8279	mouse	NA	NA	4	open	FALSE	distance	0.7	0.3
1	0.03	0.03	2643	7593320	1857880000	969315	2148630	0.7794	0.9995	0.8868	0.9988	0.8868	0.9983	0.8306	0.8297	mouse	NA	NA	4	closed	FALSE	distance	0.7	0.3
1	0.03	0.03	8049	7621450	2248120000	991474	2164800	0.7788	0.9996	0.8849	0.999	0.8849	0.9986	0.8295	0.8285	mouse	NA	NA	5	open	FALSE	distance	0.7	0.3
1	0.03	0.03	2661	7617360	1861400000	991033	2125640	0.7818	0.9995	0.8849	0.9989	0.8849	0.9983	0.8309	0.8302	mouse	NA	NA	5	closed	FALSE	distance	0.7	0.3
1	0.03	0.03	8024	7592950	2247680000	959393	2193300	0.7759	0.9996	0.8878	0.999	0.8878	0.9986	0.8293	0.8281	mouse	NA	NA	6	open	FALSE	distance	0.7	0.3
1	0.03	0.03	2695	7588810	1859240000	958966	2153280	0.779	0.9995	0.8878	0.9988	0.8878	0.9983	0.8308	0.8298	mouse	NA	NA	6	closed	FALSE	distance	0.7	0.3
1	0.03	0.03	7933	7455330	2245590000	895349	2330910	0.7618	0.9996	0.8928	0.999	0.8928	0.9986	0.824	0.8221	mouse	NA	NA	7	open	FALSE	distance	0.7	0.3
1	0.03	0.03	2662	7450580	1850510000	894829	2290030	0.7649	0.9995	0.8928	0.9988	0.8928	0.9983	0.8255	0.8239	mouse	NA	NA	7	closed	FALSE	distance	0.7	0.3
1	0.03	0.03	7983	7606740	2245850000	973587	2179510	0.7773	0.9996	0.8865	0.999	0.8865	0.9986	0.8294	0.8283	mouse	NA	NA	8	open	FALSE	distance	0.7	0.3
1	0.03	0.03	2641	7602370	1857140000	973124	2139900	0.7803	0.9995	0.8865	0.9988	0.8865	0.9983	0.8309	0.8301	mouse	NA	NA	8	closed	FALSE	distance	0.7	0.3
1	0.03	0.03	7961	7602170	2246930000	971492	2184080	0.7768	0.9996	0.8867	0.999	0.8867	0.9986	0.8293	0.8281	mouse	NA	NA	9	open	FALSE	distance	0.7	0.3
1	0.03	0.03	2678	7597820	1858430000	971055	2146310	0.7797	0.9995	0.8867	0.9988	0.8867	0.9983	0.8307	0.8298	mouse	NA	NA	9	closed	FALSE	distance	0.7	0.3
1	0.03	0.03	8024	7605790	2246520000	973418	2180450	0.7772	0.9996	0.8865	0.999	0.8865	0.9986	0.8294	0.8283	mouse	NA	NA	10	open	FALSE	distance	0.7	0.3
1	0.03	0.03	2658	7601420	1852990000	972953	2140570	0.7803	0.9995	0.8865	0.9988	0.8865	0.9983	0.8309	0.83	mouse	NA	NA	10	closed	FALSE	distance	0.7	0.3
1	0.03	0.03	51107	8100380	19573300000	1889390	4538250	0.6409	0.9999	0.8109	0.9998	0.8109	0.9997	0.7207	0.7159	soil	NA	NA	1	open	FALSE	simple	0.7	0.3
1	0.03	0.03	30639	8099560	16539600000	1889350	4460160	0.6449	0.9999	0.8109	0.9997	0.8109	0.9996	0.7229	0.7184	soil	NA	NA	1	closed	FALSE	simple	0.7	0.3
1	0.03	0.03	51054	8177170	19576200000	1958620	4461460	0.647	0.9999	0.8068	0.9998	0.8068	0.9997	0.7223	0.7181	soil	NA	NA	2	open	FALSE	simple	0.7	0.3
1	0.03	0.03	30602	8176360	16549600000	1958590	4379520	0.6512	0.9999	0.8067	0.9997	0.8067	0.9996	0.7246	0.7207	soil	NA	NA	2	closed	FALSE	simple	0.7	0.3
1	0.03	0.03	51379	8041750	19590300000	1891400	4596880	0.6363	0.9999	0.8096	0.9998	0.8096	0.9997	0.7176	0.7125	soil	NA	NA	3	open	FALSE	simple	0.7	0.3
1	0.03	0.03	30580	8040930	16522500000	1891360	4514460	0.6404	0.9999	0.8096	0.9997	0.8096	0.9996	0.7199	0.7151	soil	NA	NA	3	closed	FALSE	simple	0.7	0.3
1	0.03	0.03	51068	8216110	19594300000	1926900	4422520	0.6501	0.9999	0.81	0.9998	0.81	0.9997	0.7255	0.7213	soil	NA	NA	4	open	FALSE	simple	0.7	0.3
1	0.03	0.03	30646	8215340	16565100000	1926860	4339830	0.6543	0.9999	0.81	0.9997	0.81	0.9996	0.7278	0.7239	soil	NA	NA	4	closed	FALSE	simple	0.7	0.3
1	0.03	0.03	51131	7931280	19586800000	1849890	4707350	0.6275	0.9999	0.8109	0.9998	0.8109	0.9997	0.7132	0.7075	soil	NA	NA	5	open	FALSE	simple	0.7	0.3
1	0.03	0.03	30564	7930410	16538600000	1849840	4624520	0.6317	0.9999	0.8109	0.9997	0.8109	0.9996	0.7155	0.7101	soil	NA	NA	5	closed	FALSE	simple	0.7	0.3
1	0.03	0.03	51235	7557720	19598300000	1622800	5080910	0.598	0.9999	0.8232	0.9997	0.8232	0.9997	0.7015	0.6928	soil	NA	NA	6	open	FALSE	simple	0.7	0.3
1	0.03	0.03	30698	7556860	16542800000	1622740	4992100	0.6022	0.9999	0.8232	0.9997	0.8232	0.9996	0.7039	0.6956	soil	NA	NA	6	closed	FALSE	simple	0.7	0.3
1	0.03	0.03	51207	8028200	19592700000	1875310	4610430	0.6352	0.9999	0.8106	0.9998	0.8106	0.9997	0.7174	0.7123	soil	NA	NA	7	open	FALSE	simple	0.7	0.3
1	0.03	0.03	30479	8027350	16526200000	1875260	4527670	0.6394	0.9999	0.8106	0.9997	0.8106	0.9996	0.7197	0.7149	soil	NA	NA	7	closed	FALSE	simple	0.7	0.3
1	0.03	0.03	51086	7915240	19597300000	1841150	4723390	0.6263	0.9999	0.8113	0.9998	0.8113	0.9997	0.7126	0.7069	soil	NA	NA	8	open	FALSE	simple	0.7	0.3
1	0.03	0.03	30612	7914410	16553000000	1841110	4646620	0.6301	0.9999	0.8113	0.9997	0.8113	0.9996	0.7148	0.7093	soil	NA	NA	8	closed	FALSE	simple	0.7	0.3
1	0.03	0.03	51104	8205860	19591300000	1926110	4432770	0.6493	0.9999	0.8099	0.9998	0.8099	0.9997	0.725	0.7207	soil	NA	NA	9	open	FALSE	simple	0.7	0.3
1	0.03	0.03	30708	8205020	16557600000	1926050	4348810	0.6536	0.9999	0.8099	0.9997	0.8099	0.9996	0.7274	0.7234	soil	NA	NA	9	closed	FALSE	simple	0.7	0.3
1	0.03	0.03	51074	8162440	19573900000	1896300	4476190	0.6458	0.9999	0.8115	0.9998	0.8115	0.9997	0.7238	0.7192	soil	NA	NA	10	open	FALSE	simple	0.7	0.3
1	0.03	0.03	30681	8161520	16528500000	1896250	4394160	0.65	0.9999	0.8115	0.9997	0.8115	0.9996	0.7261	0.7218	soil	NA	NA	10	closed	FALSE	simple	0.7	0.3
1	0.03	0.03	51507	8186780	19595300000	1904170	4451860	0.6478	0.9999	0.8113	0.9998	0.8113	0.9997	0.7248	0.7204	soil	NA	NA	1	open	FALSE	abundance	0.7	0.3
1	0.03	0.03	29799	8185860	16419800000	1904120	4360850	0.6524	0.9999	0.8113	0.9997	0.8113	0.9996	0.7274	0.7232	soil	NA	NA	1	closed	FALSE	abundance	0.7	0.3
1	0.03	0.03	50984	8304670	19613800000	2436020	4333960	0.6571	0.9999	0.7732	0.9998	0.7732	0.9997	0.7126	0.7104	soil	NA	NA	2	open	FALSE	abundance	0.7	0.3
1	0.03	0.03	29459	8303710	16437400000	2435970	4242640	0.6618	0.9999	0.7732	0.9997	0.7732	0.9996	0.7151	0.7132	soil	NA	NA	2	closed	FALSE	abundance	0.7	0.3
1	0.03	0.03	51616	8214370	19590100000	1935400	4424260	0.6499	0.9999	0.8093	0.9998	0.8093	0.9997	0.7251	0.7209	soil	NA	NA	3	open	FALSE	abundance	0.7	0.3
1	0.03	0.03	29898	8213480	16416500000	1935350	4333670	0.6546	0.9999	0.8093	0.9997	0.8093	0.9996	0.7277	0.7238	soil	NA	NA	3	closed	FALSE	abundance	0.7	0.3
1	0.03	0.03	51687	8193700	19594700000	1896290	4444930	0.6483	0.9999	0.8121	0.9998	0.8121	0.9997	0.7254	0.721	soil	NA	NA	4	open	FALSE	abundance	0.7	0.3
1	0.03	0.03	29938	8192770	16411100000	1896240	4350940	0.6531	0.9999	0.812	0.9997	0.812	0.9996	0.7281	0.724	soil	NA	NA	4	closed	FALSE	abundance	0.7	0.3
1	0.03	0.03	51301	8082810	19594200000	2039020	4555820	0.6395	0.9999	0.7986	0.9998	0.7986	0.9997	0.7145	0.7103	soil	NA	NA	5	open	FALSE	abundance	0.7	0.3
1	0.03	0.03	29919	8081870	16440800000	2038960	4467970	0.644	0.9999	0.7985	0.9997	0.7985	0.9996	0.7169	0.713	soil	NA	NA	5	closed	FALSE	abundance	0.7	0.3
1	0.03	0.03	51542	8068280	19609700000	1902160	4570350	0.6384	0.9999	0.8092	0.9998	0.8092	0.9997	0.7186	0.7137	soil	NA	NA	6	open	FALSE	abundance	0.7	0.3
1	0.03	0.03	29959	8067400	16442300000	1902110	4477330	0.6431	0.9999	0.8092	0.9997	0.8092	0.9996	0.7212	0.7166	soil	NA	NA	6	closed	FALSE	abundance	0.7	0.3
1	0.03	0.03	51727	8266330	19608900000	1977790	4372300	0.6541	0.9999	0.8069	0.9998	0.8069	0.9997	0.7263	0.7225	soil	NA	NA	7	open	FALSE	abundance	0.7	0.3
1	0.03	0.03	30003	8265390	16426600000	1977730	4276820	0.659	0.9999	0.8069	0.9997	0.8069	0.9996	0.729	0.7255	soil	NA	NA	7	closed	FALSE	abundance	0.7	0.3
1	0.03	0.03	51491	8234360	19580200000	1952210	4404270	0.6515	0.9999	0.8084	0.9998	0.8084	0.9997	0.7256	0.7215	soil	NA	NA	8	open	FALSE	abundance	0.7	0.3
1	0.03	0.03	29987	8233460	16434400000	1952170	4311950	0.6563	0.9999	0.8083	0.9997	0.8083	0.9996	0.7282	0.7244	soil	NA	NA	8	closed	FALSE	abundance	0.7	0.3
1	0.03	0.03	51532	7433580	19573600000	1636880	5205060	0.5882	0.9999	0.8195	0.9997	0.8195	0.9997	0.6941	0.6848	soil	NA	NA	9	open	FALSE	abundance	0.7	0.3
1	0.03	0.03	29999	7432670	16421800000	1636810	5114020	0.5924	0.9999	0.8195	0.9997	0.8195	0.9996	0.6966	0.6877	soil	NA	NA	9	closed	FALSE	abundance	0.7	0.3
1	0.03	0.03	51730	8001780	19610600000	1833360	4636850	0.6331	0.9999	0.8136	0.9998	0.8136	0.9997	0.7175	0.7121	soil	NA	NA	10	open	FALSE	abundance	0.7	0.3
1	0.03	0.03	29867	8000840	16404200000	1833290	4541460	0.6379	0.9999	0.8136	0.9997	0.8136	0.9996	0.7202	0.7151	soil	NA	NA	10	closed	FALSE	abundance	0.7	0.3
1	0.03	0.03	49218	8287260	18579300000	1937710	4351370	0.6557	0.9999	0.8105	0.9998	0.8105	0.9997	0.7288	0.7249	soil	NA	NA	1	open	FALSE	distance	0.7	0.3
1	0.03	0.03	24565	8281530	14699700000	1937290	4325120	0.6569	0.9999	0.8104	0.9997	0.8104	0.9996	0.7294	0.7256	soil	NA	NA	1	closed	FALSE	distance	0.7	0.3
1	0.03	0.03	49032	8338510	18563900000	2007290	4300120	0.6598	0.9999	0.806	0.9998	0.806	0.9997	0.7291	0.7256	soil	NA	NA	2	open	FALSE	distance	0.7	0.3
1	0.03	0.03	24578	8332920	14731400000	2006910	4273910	0.661	0.9999	0.8059	0.9997	0.8059	0.9996	0.7297	0.7263	soil	NA	NA	2	closed	FALSE	distance	0.7	0.3
1	0.03	0.03	49127	8354360	18573100000	2028300	4284270	0.661	0.9999	0.8046	0.9998	0.8046	0.9997	0.7291	0.7258	soil	NA	NA	3	open	FALSE	distance	0.7	0.3
1	0.03	0.03	24485	8348480	14673700000	2027880	4258020	0.6622	0.9999	0.8046	0.9997	0.8046	0.9996	0.7297	0.7265	soil	NA	NA	3	closed	FALSE	distance	0.7	0.3
1	0.03	0.03	49239	8355490	18584100000	2024850	4283140	0.6611	0.9999	0.8049	0.9998	0.8049	0.9997	0.7293	0.726	soil	NA	NA	4	open	FALSE	distance	0.7	0.3
1	0.03	0.03	24596	8349760	14704300000	2024430	4256790	0.6623	0.9999	0.8049	0.9997	0.8049	0.9996	0.7299	0.7267	soil	NA	NA	4	closed	FALSE	distance	0.7	0.3
1	0.03	0.03	48494	8510970	18583000000	2319120	4127660	0.6734	0.9999	0.7859	0.9998	0.7859	0.9997	0.7273	0.7253	soil	NA	NA	5	open	FALSE	distance	0.7	0.3
1	0.03	0.03	24105	8505360	14746700000	2318700	4101920	0.6746	0.9998	0.7858	0.9997	0.7858	0.9996	0.7279	0.726	soil	NA	NA	5	closed	FALSE	distance	0.7	0.3
1	0.03	0.03	49282	8295540	18595500000	1935720	4343090	0.6564	0.9999	0.8108	0.9998	0.8108	0.9997	0.7293	0.7255	soil	NA	NA	6	open	FALSE	distance	0.7	0.3
1	0.03	0.03	24603	8289780	14704400000	1935300	4316560	0.6576	0.9999	0.8107	0.9997	0.8107	0.9996	0.73	0.7262	soil	NA	NA	6	closed	FALSE	distance	0.7	0.3
1	0.03	0.03	49185	8291140	18584400000	1932840	4347490	0.656	0.9999	0.811	0.9998	0.811	0.9997	0.7292	0.7253	soil	NA	NA	7	open	FALSE	distance	0.7	0.3
1	0.03	0.03	24540	8285380	14700200000	1932440	4320740	0.6573	0.9999	0.8109	0.9997	0.8109	0.9996	0.7298	0.726	soil	NA	NA	7	closed	FALSE	distance	0.7	0.3
1	0.03	0.03	49196	8316270	18586600000	1976930	4322360	0.658	0.9999	0.8079	0.9998	0.8079	0.9997	0.729	0.7253	soil	NA	NA	8	open	FALSE	distance	0.7	0.3
1	0.03	0.03	24567	8310470	14696600000	1976510	4295760	0.6592	0.9999	0.8079	0.9997	0.8079	0.9996	0.7296	0.726	soil	NA	NA	8	closed	FALSE	distance	0.7	0.3
1	0.03	0.03	49170	8291130	18591100000	1937480	4347500	0.656	0.9999	0.8106	0.9998	0.8106	0.9997	0.7291	0.7252	soil	NA	NA	9	open	FALSE	distance	0.7	0.3
1	0.03	0.03	24525	8285310	14695400000	1937020	4321320	0.6572	0.9999	0.8105	0.9997	0.8105	0.9996	0.7296	0.7259	soil	NA	NA	9	closed	FALSE	distance	0.7	0.3
1	0.03	0.03	49205	8299720	18585700000	1947520	4338910	0.6567	0.9999	0.8099	0.9998	0.8099	0.9997	0.7291	0.7253	soil	NA	NA	10	open	FALSE	distance	0.7	0.3
1	0.03	0.03	24473	8294010	14704700000	1947080	4312190	0.6579	0.9999	0.8099	0.9997	0.8099	0.9996	0.7298	0.726	soil	NA	NA	10	closed	FALSE	distance	0.7	0.3
1	0.03	0.03	30744	42440500	32536400000	5941420	12850100	0.7676	0.9998	0.8772	0.9996	0.8772	0.9994	0.8203	0.8187	human	NA	NA	1	open	FALSE	simple	0.8	0.2
1	0.03	0.03	24677	42440300	31501200000	5941410	12788900	0.7684	0.9998	0.8772	0.9996	0.8772	0.9994	0.8207	0.8192	human	NA	NA	1	closed	FALSE	simple	0.8	0.2
1	0.03	0.03	30872	41651600	32545800000	5697220	13639000	0.7533	0.9998	0.8797	0.9996	0.8797	0.9994	0.8138	0.8116	human	NA	NA	2	open	FALSE	simple	0.8	0.2
1	0.03	0.03	24676	41651400	31484900000	5697210	13576500	0.7542	0.9998	0.8797	0.9996	0.8797	0.9994	0.8142	0.8121	human	NA	NA	2	closed	FALSE	simple	0.8	0.2
1	0.03	0.03	30832	42210800	32555600000	5902260	13079800	0.7634	0.9998	0.8773	0.9996	0.8773	0.9994	0.8181	0.8164	human	NA	NA	3	open	FALSE	simple	0.8	0.2
1	0.03	0.03	24692	42210600	31515600000	5902260	13014500	0.7643	0.9998	0.8773	0.9996	0.8773	0.9994	0.8186	0.8169	human	NA	NA	3	closed	FALSE	simple	0.8	0.2
1	0.03	0.03	30895	42359500	32559400000	5892070	12931100	0.7661	0.9998	0.8779	0.9996	0.8779	0.9994	0.8198	0.8182	human	NA	NA	4	open	FALSE	simple	0.8	0.2
1	0.03	0.03	24524	42359300	31478400000	5892060	12867100	0.767	0.9998	0.8779	0.9996	0.8779	0.9994	0.8203	0.8187	human	NA	NA	4	closed	FALSE	simple	0.8	0.2
1	0.03	0.03	30802	42408900	32537900000	5977700	12881800	0.767	0.9998	0.8765	0.9996	0.8765	0.9994	0.8196	0.8181	human	NA	NA	5	open	FALSE	simple	0.8	0.2
1	0.03	0.03	24606	42408600	31483100000	5977700	12819200	0.7679	0.9998	0.8765	0.9996	0.8765	0.9994	0.8201	0.8186	human	NA	NA	5	closed	FALSE	simple	0.8	0.2
1	0.03	0.03	30772	42350600	32542800000	5915420	12940000	0.766	0.9998	0.8774	0.9996	0.8774	0.9994	0.8195	0.8179	human	NA	NA	6	open	FALSE	simple	0.8	0.2
1	0.03	0.03	24722	42350400	31513100000	5915410	12878300	0.7668	0.9998	0.8774	0.9996	0.8774	0.9994	0.82	0.8184	human	NA	NA	6	closed	FALSE	simple	0.8	0.2
1	0.03	0.03	30816	41927600	32541500000	5911230	13363000	0.7583	0.9998	0.8764	0.9996	0.8764	0.9994	0.8149	0.8131	human	NA	NA	7	open	FALSE	simple	0.8	0.2
1	0.03	0.03	24590	41927400	31487200000	5911220	13299800	0.7592	0.9998	0.8764	0.9996	0.8764	0.9994	0.8154	0.8136	human	NA	NA	7	closed	FALSE	simple	0.8	0.2
1	0.03	0.03	30778	40690000	32558100000	5886920	14600600	0.7359	0.9998	0.8736	0.9996	0.8736	0.9994	0.8015	0.7989	human	NA	NA	8	open	FALSE	simple	0.8	0.2
1	0.03	0.03	24600	40689800	31505600000	5886920	14541100	0.7367	0.9998	0.8736	0.9995	0.8736	0.9994	0.8019	0.7993	human	NA	NA	8	closed	FALSE	simple	0.8	0.2
1	0.03	0.03	30815	42120500	32555900000	5805760	13170100	0.7618	0.9998	0.8789	0.9996	0.8789	0.9994	0.818	0.8162	human	NA	NA	9	open	FALSE	simple	0.8	0.2
1	0.03	0.03	24693	42120300	31504600000	5805760	13111600	0.7626	0.9998	0.8789	0.9996	0.8789	0.9994	0.8184	0.8166	human	NA	NA	9	closed	FALSE	simple	0.8	0.2
1	0.03	0.03	30723	42439400	32532200000	5972660	12851200	0.7676	0.9998	0.8766	0.9996	0.8766	0.9994	0.82	0.8185	human	NA	NA	10	open	FALSE	simple	0.8	0.2
1	0.03	0.03	24638	42439200	31500900000	5972650	12790600	0.7684	0.9998	0.8766	0.9996	0.8766	0.9994	0.8204	0.819	human	NA	NA	10	closed	FALSE	simple	0.8	0.2
1	0.03	0.03	31057	41608700	32579200000	5288630	13681900	0.7525	0.9998	0.8872	0.9996	0.8872	0.9994	0.8168	0.8144	human	NA	NA	1	open	FALSE	abundance	0.8	0.2
1	0.03	0.03	24247	41608400	31407500000	5288620	13589000	0.7538	0.9998	0.8872	0.9996	0.8872	0.9994	0.8175	0.8151	human	NA	NA	1	closed	FALSE	abundance	0.8	0.2
1	0.03	0.03	31060	42349800	32583600000	5968900	12940900	0.7659	0.9998	0.8765	0.9996	0.8765	0.9994	0.8191	0.8175	human	NA	NA	2	open	FALSE	abundance	0.8	0.2
1	0.03	0.03	24161	42349500	31412100000	5968900	12856500	0.7671	0.9998	0.8765	0.9996	0.8765	0.9994	0.8197	0.8182	human	NA	NA	2	closed	FALSE	abundance	0.8	0.2
1	0.03	0.03	31046	41605300	32585100000	5256520	13685300	0.7525	0.9998	0.8878	0.9996	0.8878	0.9994	0.8171	0.8146	human	NA	NA	3	open	FALSE	abundance	0.8	0.2
1	0.03	0.03	24205	41605000	31420600000	5256510	13598000	0.7537	0.9998	0.8878	0.9996	0.8878	0.9994	0.8177	0.8153	human	NA	NA	3	closed	FALSE	abundance	0.8	0.2
1	0.03	0.03	31141	42490400	32590600000	6077680	12800300	0.7685	0.9998	0.8749	0.9996	0.8749	0.9994	0.8197	0.8182	human	NA	NA	4	open	FALSE	abundance	0.8	0.2
1	0.03	0.03	24192	42490100	31409700000	6077670	12714300	0.7697	0.9998	0.8749	0.9996	0.8749	0.9994	0.8203	0.8189	human	NA	NA	4	closed	FALSE	abundance	0.8	0.2
1	0.03	0.03	31013	41323200	32582100000	5956000	13967400	0.7474	0.9998	0.874	0.9996	0.874	0.9994	0.8079	0.8058	human	NA	NA	5	open	FALSE	abundance	0.8	0.2
1	0.03	0.03	24146	41323000	31415600000	5955990	13887900	0.7485	0.9998	0.874	0.9996	0.874	0.9994	0.8085	0.8064	human	NA	NA	5	closed	FALSE	abundance	0.8	0.2
1	0.03	0.03	31116	41622000	32590900000	5312660	13668600	0.7528	0.9998	0.8868	0.9996	0.8868	0.9994	0.8168	0.8143	human	NA	NA	6	open	FALSE	abundance	0.8	0.2
1	0.03	0.03	24115	41621700	31398000000	5312650	13577600	0.754	0.9998	0.8868	0.9996	0.8868	0.9994	0.8174	0.815	human	NA	NA	6	closed	FALSE	abundance	0.8	0.2
1	0.03	0.03	31094	42485900	32587900000	6045860	12804700	0.7684	0.9998	0.8754	0.9996	0.8754	0.9994	0.8199	0.8184	human	NA	NA	7	open	FALSE	abundance	0.8	0.2
1	0.03	0.03	24124	42485600	31407800000	6045850	12711500	0.7697	0.9998	0.8754	0.9996	0.8754	0.9994	0.8206	0.8192	human	NA	NA	7	closed	FALSE	abundance	0.8	0.2
1	0.03	0.03	31072	42488000	32576900000	6067880	12802600	0.7684	0.9998	0.875	0.9996	0.875	0.9994	0.8197	0.8183	human	NA	NA	8	open	FALSE	abundance	0.8	0.2
1	0.03	0.03	24288	42487700	31422300000	6067860	12716100	0.7697	0.9998	0.875	0.9996	0.875	0.9994	0.8204	0.819	human	NA	NA	8	closed	FALSE	abundance	0.8	0.2
1	0.03	0.03	31020	42508600	32569700000	6055270	12782000	0.7688	0.9998	0.8753	0.9996	0.8753	0.9994	0.8201	0.8186	human	NA	NA	9	open	FALSE	abundance	0.8	0.2
1	0.03	0.03	24160	42508300	31406300000	6055260	12686200	0.7702	0.9998	0.8753	0.9996	0.8753	0.9994	0.8208	0.8194	human	NA	NA	9	closed	FALSE	abundance	0.8	0.2
1	0.03	0.03	31146	40652700	32579200000	5270540	14638000	0.7353	0.9998	0.8852	0.9996	0.8852	0.9994	0.8065	0.8033	human	NA	NA	10	open	FALSE	abundance	0.8	0.2
1	0.03	0.03	24330	40652400	31419600000	5270540	14540300	0.7366	0.9998	0.8852	0.9995	0.8852	0.9994	0.8072	0.8041	human	NA	NA	10	closed	FALSE	abundance	0.8	0.2
1	0.03	0.03	34645	42608600	32341500000	6068020	12682000	0.7706	0.9998	0.8753	0.9996	0.8753	0.9994	0.821	0.8197	human	NA	NA	1	open	FALSE	distance	0.8	0.2
1	0.03	0.03	15698	42599500	27775700000	6067230	12621000	0.7714	0.9998	0.8753	0.9995	0.8753	0.9993	0.8214	0.8201	human	NA	NA	1	closed	FALSE	distance	0.8	0.2
1	0.03	0.03	34656	41715300	32343500000	5257080	13575400	0.7545	0.9998	0.8881	0.9996	0.8881	0.9994	0.8183	0.8158	human	NA	NA	2	open	FALSE	distance	0.8	0.2
1	0.03	0.03	15782	41706100	27775800000	5256280	13515500	0.7553	0.9998	0.8881	0.9995	0.8881	0.9993	0.8186	0.8163	human	NA	NA	2	closed	FALSE	distance	0.8	0.2
1	0.03	0.03	34763	42578900	32345800000	6036670	12711700	0.7701	0.9998	0.8758	0.9996	0.8758	0.9994	0.821	0.8196	human	NA	NA	3	open	FALSE	distance	0.8	0.2
1	0.03	0.03	15697	42569900	27803900000	6035890	12652400	0.7709	0.9998	0.8758	0.9995	0.8758	0.9993	0.8213	0.82	human	NA	NA	3	closed	FALSE	distance	0.8	0.2
1	0.03	0.03	34828	41700900	32339500000	5231660	13589700	0.7542	0.9998	0.8885	0.9996	0.8885	0.9994	0.8183	0.8159	human	NA	NA	4	open	FALSE	distance	0.8	0.2
1	0.03	0.03	15846	41691600	27753700000	5230880	13528100	0.755	0.9998	0.8885	0.9995	0.8885	0.9993	0.8187	0.8163	human	NA	NA	4	closed	FALSE	distance	0.8	0.2
1	0.03	0.03	34727	42492300	32340500000	6034180	12798300	0.7685	0.9998	0.8757	0.9996	0.8757	0.9994	0.8201	0.8186	human	NA	NA	5	open	FALSE	distance	0.8	0.2
1	0.03	0.03	15747	42483300	27798400000	6033430	12737800	0.7693	0.9998	0.8756	0.9995	0.8756	0.9993	0.8204	0.8191	human	NA	NA	5	closed	FALSE	distance	0.8	0.2
1	0.03	0.03	34697	42535500	32346600000	5990000	12755100	0.7693	0.9998	0.8766	0.9996	0.8766	0.9994	0.8209	0.8194	human	NA	NA	6	open	FALSE	distance	0.8	0.2
1	0.03	0.03	15618	42526500	27766900000	5989240	12693300	0.7701	0.9998	0.8766	0.9995	0.8766	0.9993	0.8213	0.8199	human	NA	NA	6	closed	FALSE	distance	0.8	0.2
1	0.03	0.03	34690	42606000	32349600000	6079910	12684600	0.7706	0.9998	0.8751	0.9996	0.8751	0.9994	0.8209	0.8195	human	NA	NA	7	open	FALSE	distance	0.8	0.2
1	0.03	0.03	15758	42597000	27784700000	6079150	12623100	0.7714	0.9998	0.8751	0.9995	0.8751	0.9993	0.8213	0.82	human	NA	NA	7	closed	FALSE	distance	0.8	0.2
1	0.03	0.03	34792	42517900	32351500000	5965610	12772700	0.769	0.9998	0.877	0.9996	0.877	0.9994	0.8209	0.8194	human	NA	NA	8	open	FALSE	distance	0.8	0.2
1	0.03	0.03	15681	42508700	27761500000	5964870	12711600	0.7698	0.9998	0.8769	0.9995	0.8769	0.9993	0.8213	0.8199	human	NA	NA	8	closed	FALSE	distance	0.8	0.2
1	0.03	0.03	34717	42609600	32347100000	6066040	12681000	0.7706	0.9998	0.8754	0.9996	0.8754	0.9994	0.8211	0.8197	human	NA	NA	9	open	FALSE	distance	0.8	0.2
1	0.03	0.03	15758	42601000	27838300000	6065300	12621700	0.7714	0.9998	0.8754	0.9995	0.8754	0.9993	0.8214	0.8201	human	NA	NA	9	closed	FALSE	distance	0.8	0.2
1	0.03	0.03	34795	41700800	32347600000	5242670	13589800	0.7542	0.9998	0.8883	0.9996	0.8883	0.9994	0.8182	0.8158	human	NA	NA	10	open	FALSE	distance	0.8	0.2
1	0.03	0.03	15787	41691700	27774900000	5241930	13529300	0.755	0.9998	0.8883	0.9995	0.8883	0.9993	0.8186	0.8162	human	NA	NA	10	closed	FALSE	distance	0.8	0.2
1	0.03	0.03	34977	11339200	9944320000	2335580	2888900	0.797	0.9998	0.8292	0.9997	0.8292	0.9995	0.8127	0.8128	marine	NA	NA	1	open	FALSE	simple	0.8	0.2
1	0.03	0.03	25007	11338900	8846130000	2335560	2858840	0.7986	0.9997	0.8292	0.9997	0.8292	0.9994	0.8135	0.8136	marine	NA	NA	1	closed	FALSE	simple	0.8	0.2
1	0.03	0.03	34745	11337700	9922310000	2341530	2890380	0.7969	0.9998	0.8288	0.9997	0.8288	0.9995	0.8124	0.8125	marine	NA	NA	2	open	FALSE	simple	0.8	0.2
